Attr0,Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Attr10,Attr11,Attr12,Attr13,Attr14,Attr15,Attr16,Attr17,class
106,54,103,161,47,4,247,26,27,166,266,893,241,84,3,11,181,183,1
97,48,81,205,70,6,180,35,21,154,199,499,199,71,4,15,198,199,1
82,43,66,125,54,7,150,46,19,145,168,325,174,81,7,14,179,184,1
83,44,67,147,62,7,146,45,19,143,169,320,179,73,1,1,184,190,1
81,44,71,139,60,6,153,44,19,146,179,347,181,80,1,14,182,186,1
100,50,98,203,62,6,219,29,24,157,234,726,215,77,8,8,188,188,1
81,44,71,149,63,7,153,44,19,144,180,349,177,80,0,15,182,187,1
83,45,73,139,59,6,148,44,19,145,167,328,181,74,7,0,185,191,1
100,48,94,206,67,6,199,32,23,151,218,609,201,73,6,11,192,193,1
96,46,71,196,70,6,167,38,20,148,184,427,173,69,14,11,199,203,1
107,57,106,178,50,7,256,26,28,171,275,954,233,83,2,19,181,183,1
102,53,99,191,58,6,228,28,25,163,248,781,236,79,7,16,186,186,1
82,43,66,132,57,6,150,45,19,143,171,331,170,83,5,10,180,183,1
84,43,74,176,74,7,154,43,19,143,179,353,172,76,5,12,184,189,1
82,43,70,117,52,6,152,44,19,145,174,339,176,82,2,2,179,184,1
85,42,65,121,53,7,149,45,19,144,171,324,165,85,5,3,180,182,1
99,41,75,204,70,5,176,36,21,137,204,479,150,72,6,18,196,197,1
101,49,82,213,72,6,192,33,22,156,210,567,199,74,4,12,194,194,1
84,42,69,130,56,7,150,45,19,145,175,328,172,81,9,13,180,185,1
81,43,71,118,52,7,151,44,19,146,173,337,176,82,2,3,179,184,1
89,44,71,159,65,6,142,46,18,145,165,306,170,67,10,5,191,198,1
93,44,84,188,64,6,184,34,22,143,206,526,176,72,0,4,194,196,1
86,42,65,125,54,7,149,45,19,140,170,326,171,85,2,7,180,182,1
83,47,74,151,63,6,153,43,19,145,175,353,185,75,0,3,184,191,1
109,56,108,198,56,5,251,26,27,169,272,928,267,82,10,9,182,183,1
83,43,66,120,54,7,150,45,19,146,169,325,175,86,1,5,179,182,1
85,44,72,152,63,6,149,44,19,144,170,334,175,71,6,1,188,195,1
85,41,74,162,65,7,150,44,19,140,177,339,154,72,0,20,190,195,1
86,44,71,167,70,6,145,45,19,143,169,317,181,71,7,6,187,191,1
96,46,75,201,71,6,167,38,20,149,186,428,179,69,8,14,199,203,1
99,51,90,199,64,5,207,31,23,158,229,659,215,77,5,14,191,189,1
85,43,69,166,68,5,142,46,18,142,165,306,171,68,7,6,189,194,1
85,45,69,129,57,8,151,45,19,145,170,333,186,79,1,5,180,185,1
102,49,86,207,69,6,196,32,22,155,214,590,193,74,6,16,193,194,1
109,57,105,199,55,6,264,26,28,173,285,1008,256,85,5,15,180,183,1
82,44,66,248,123,49,148,44,19,143,233,326,182,116,1,1,181,185,1
99,49,89,204,67,5,202,32,23,153,227,626,204,77,6,19,191,190,1
94,46,84,200,68,6,184,34,22,148,203,524,186,72,1,3,194,197,1
98,51,85,206,68,5,191,33,22,160,211,566,218,74,4,5,194,195,1
87,41,70,149,62,7,146,45,19,142,174,320,151,75,2,7,186,190,1
98,47,79,199,68,6,184,35,22,152,202,523,171,73,4,7,194,195,1
92,38,75,181,70,6,152,42,19,131,181,356,135,71,3,9,196,200,1
95,45,72,181,69,5,157,40,19,144,179,381,189,69,5,5,194,199,1
87,46,72,165,67,6,151,43,19,147,177,346,190,71,3,6,187,192,1
108,53,96,187,57,4,228,28,25,161,256,788,220,80,1,16,187,186,1
98,38,74,184,66,5,164,38,20,131,192,414,137,70,2,22,199,202,1
80,44,71,132,57,6,151,44,19,146,174,341,176,79,2,15,181,186,1
83,44,67,241,118,44,148,44,19,142,227,328,179,111,1,2,182,186,1
106,54,104,168,49,5,246,27,26,165,267,887,243,83,10,1,181,182,1
85,42,65,123,54,7,150,45,19,142,170,325,173,85,1,6,179,182,1
102,53,100,234,70,4,238,27,26,163,266,846,242,84,6,20,184,184,1
102,53,98,198,60,6,226,28,25,164,246,770,232,79,8,14,187,186,1
83,43,65,126,55,7,150,46,19,144,168,324,173,81,8,14,179,184,1
86,46,74,165,68,6,153,43,19,146,176,355,190,73,6,3,188,194,1
98,45,87,192,63,5,192,33,22,146,216,565,172,74,1,26,193,195,1
99,51,87,188,62,5,202,32,22,158,221,624,218,76,7,25,191,190,1
84,43,66,123,56,6,148,46,19,145,166,319,171,84,6,12,179,182,1
110,58,105,182,51,6,264,26,28,173,283,1014,255,84,4,8,181,182,1
99,49,82,204,69,6,187,34,22,156,206,540,201,74,5,3,196,196,1
98,50,85,212,71,5,191,33,22,157,210,564,215,74,4,6,194,195,1
92,37,77,189,70,5,161,39,20,129,181,402,134,68,1,10,197,203,1
99,48,94,208,68,6,198,32,22,150,215,603,201,73,6,10,192,194,1
87,44,71,165,70,6,144,45,19,141,167,313,173,71,4,4,187,192,1
94,47,82,205,70,6,177,35,21,153,194,486,200,70,5,17,198,200,1
106,54,100,226,66,4,250,26,27,162,279,923,261,87,4,11,181,182,1
97,38,75,186,67,6,171,37,20,129,198,450,137,73,2,6,197,199,1
92,45,73,182,72,6,154,41,19,145,179,367,191,70,6,6,192,198,1
85,42,64,121,54,5,148,46,19,143,169,319,172,87,4,2,179,181,1
87,41,76,182,73,7,156,42,19,138,180,368,159,74,7,12,189,193,1
108,57,106,179,51,6,259,26,28,171,276,981,247,83,6,15,181,182,1
107,57,106,172,50,6,255,26,28,169,279,959,263,84,5,9,181,182,1
106,56,102,182,54,7,234,28,26,169,244,821,231,77,6,12,186,186,1
91,38,75,174,68,6,151,43,19,131,175,348,141,69,3,8,195,201,1
89,40,71,153,62,7,146,45,19,136,175,321,146,72,3,9,190,194,1
94,38,74,184,71,7,154,42,19,131,173,364,140,69,3,5,193,201,1
99,48,89,209,68,5,202,32,23,152,228,627,200,78,5,17,191,190,1
96,41,77,179,64,5,177,36,21,134,204,485,148,73,0,4,196,198,1
99,51,88,190,62,5,204,31,23,158,223,633,218,77,7,23,191,189,1
83,43,70,164,68,5,143,46,18,142,166,306,165,69,6,7,188,193,1
92,37,74,184,70,6,154,42,19,129,179,362,128,69,0,5,197,203,1
80,43,68,120,53,6,150,45,19,147,169,331,177,85,4,6,179,183,1
88,42,70,144,60,7,147,45,19,142,176,324,154,76,3,7,185,188,1
86,43,64,124,56,6,149,46,19,144,169,321,171,85,5,12,179,182,1
93,48,80,203,71,5,174,36,21,153,194,468,204,70,6,6,197,199,1
112,57,108,191,54,6,261,26,28,174,287,989,259,85,9,18,181,183,1
98,49,82,210,71,6,188,34,22,155,207,547,204,74,4,4,195,196,1
86,44,71,169,70,6,145,45,19,145,171,320,188,71,9,7,187,191,1
82,46,73,148,62,6,153,43,19,146,175,351,186,76,0,7,183,190,1
81,43,64,121,54,7,150,45,19,146,167,329,181,82,3,5,179,182,1
92,42,83,205,72,6,173,37,20,138,189,459,161,68,4,9,196,199,1
84,44,71,148,62,6,148,44,19,144,170,331,177,72,4,1,187,194,1
97,41,79,203,70,6,179,35,21,140,203,497,151,72,4,13,197,198,1
90,39,75,186,74,7,151,43,19,134,174,349,146,71,3,6,192,198,1
88,39,72,157,63,6,145,45,19,134,174,320,143,71,3,12,192,197,1
82,42,67,123,55,7,148,46,19,143,170,320,172,85,6,16,179,183,1
82,44,67,122,53,6,151,45,19,146,170,332,180,84,3,6,179,183,1
89,46,75,178,72,6,154,42,19,146,177,359,191,72,7,6,190,197,1
94,43,70,160,64,6,145,45,19,141,168,322,171,67,7,3,194,200,1
94,36,72,191,72,6,156,41,19,128,184,378,125,70,1,16,199,204,1
97,40,77,171,61,5,172,36,21,138,197,457,141,72,3,16,198,200,1
85,42,68,124,55,6,148,46,19,143,168,317,172,86,6,11,179,182,1
83,44,70,151,66,7,149,45,19,144,170,330,178,77,6,8,181,186,1
80,43,65,121,54,7,150,45,19,145,168,329,179,83,3,6,179,182,1
86,45,70,157,67,7,147,45,19,146,170,326,186,74,7,6,184,189,1
84,41,70,153,64,7,144,45,19,141,170,312,148,72,3,10,187,193,1
83,44,68,143,61,7,147,45,19,143,170,324,180,75,2,1,184,189,1
84,44,69,121,55,7,148,45,19,144,170,325,183,84,7,5,179,183,1
85,47,75,159,66,6,154,43,19,145,175,355,187,74,4,3,186,193,1
81,42,63,124,55,7,148,46,19,145,166,319,171,85,6,7,179,182,1
101,50,81,212,72,6,192,33,22,156,211,569,197,74,5,14,194,194,1
85,45,69,166,68,6,145,45,19,145,171,318,186,71,8,6,186,190,1
102,49,82,201,68,6,194,33,22,155,214,573,183,74,4,21,194,194,1
83,43,69,122,53,7,151,45,19,146,172,332,176,82,1,10,180,183,1
87,44,71,161,66,6,143,46,18,146,166,310,169,69,10,2,190,196,1
87,39,70,150,61,7,144,45,18,135,168,312,142,70,2,5,192,197,1
98,49,82,208,70,6,188,34,22,155,207,545,203,74,4,4,195,196,1
80,44,69,125,54,7,150,45,19,147,170,332,176,79,4,15,180,185,1
92,46,80,205,72,5,172,37,20,147,193,457,188,70,4,5,196,199,1
99,41,75,202,70,5,176,36,21,138,203,480,151,72,6,16,197,197,1
99,41,75,204,70,5,176,36,21,138,202,479,152,71,6,17,196,197,1
81,43,68,120,53,6,151,45,19,146,170,332,177,85,3,5,179,183,1
94,45,72,179,69,5,156,40,19,144,180,374,190,69,5,5,193,198,1
98,49,83,217,73,6,188,34,21,154,207,551,207,73,3,7,195,195,1
83,43,69,122,53,7,151,45,19,146,172,332,176,82,1,9,180,183,1
99,37,73,191,69,6,163,39,20,129,191,407,131,71,3,20,200,202,1
107,56,100,191,56,7,236,27,26,169,250,843,236,78,5,6,186,185,1
80,44,71,138,59,6,152,44,19,145,179,345,177,80,1,14,181,185,1
84,41,66,154,65,20,149,44,19,139,173,331,155,75,5,15,184,190,1
93,37,73,185,70,6,154,42,19,128,176,362,130,68,1,6,197,204,1
80,43,65,121,54,7,150,45,19,145,168,329,180,83,3,6,179,182,1
94,42,83,200,70,6,175,36,20,138,189,475,162,68,5,5,196,198,1
84,42,76,180,74,7,155,42,19,142,180,359,171,76,5,12,185,190,1
86,43,68,125,56,6,148,46,19,144,166,317,171,86,5,9,179,182,1
85,42,65,120,53,7,149,45,19,144,172,325,164,85,4,4,180,182,1
83,44,67,144,61,7,146,45,19,143,169,324,179,73,1,1,184,190,1
83,41,70,154,64,7,144,45,19,141,168,309,147,71,3,11,187,194,1
96,48,76,202,72,7,178,35,21,156,194,487,185,72,0,6,196,199,1
84,47,75,153,64,6,154,43,19,145,175,354,184,74,0,3,185,192,1
92,43,70,164,66,6,145,45,19,141,168,323,172,67,7,3,194,200,1
107,57,106,175,50,7,256,26,28,170,277,955,246,83,3,15,181,183,1
94,44,73,193,69,5,167,38,20,144,183,429,166,68,12,13,199,203,1
96,46,70,194,70,5,166,39,20,148,183,426,171,69,16,9,199,202,1
84,43,70,125,55,8,151,45,19,146,172,332,179,80,1,9,181,184,1
92,37,74,185,70,6,154,41,19,131,184,366,127,70,0,5,198,202,1
88,40,75,186,74,7,150,44,19,136,174,341,148,71,2,9,193,197,1
93,39,75,183,72,7,155,42,19,133,175,366,146,70,4,6,191,199,1
106,52,98,180,55,5,230,28,25,158,258,793,231,82,1,20,185,185,1
94,36,73,180,69,6,149,43,19,129,177,341,132,69,0,17,199,203,1
85,43,65,124,56,6,148,46,19,144,166,320,171,83,7,12,179,182,1
107,55,98,195,58,6,240,27,26,167,258,866,245,80,3,2,185,183,1
99,36,72,198,72,6,161,40,19,127,188,398,125,71,5,18,200,204,1
96,46,75,202,73,5,164,38,20,149,186,418,186,69,6,11,197,201,1
81,44,68,137,60,7,151,45,19,149,168,330,177,81,2,13,179,183,1
85,42,66,122,54,6,148,46,19,142,169,317,172,86,6,12,179,182,1
85,45,65,128,56,8,151,45,19,145,170,332,186,80,1,9,179,184,1
84,41,75,158,64,7,150,44,19,142,178,339,156,74,0,20,188,193,1
81,45,71,140,60,6,153,44,19,147,177,347,187,80,1,14,182,186,1
83,44,70,165,68,5,142,46,18,143,165,305,170,68,7,6,188,193,1
89,45,75,171,68,6,150,43,19,145,174,343,184,69,9,5,192,198,1
110,57,108,208,59,6,260,26,28,173,286,983,260,85,10,24,181,183,1
96,44,83,210,71,5,186,34,22,145,212,539,157,74,2,23,195,195,1
100,51,98,202,62,6,221,29,24,160,238,741,221,77,8,10,188,188,1
87,41,76,181,73,7,156,42,19,138,180,367,160,75,6,12,188,193,1
110,57,106,184,52,6,260,26,28,172,280,993,258,83,9,15,181,182,1
98,36,72,197,72,6,161,40,19,128,187,397,125,71,4,17,200,204,1
85,39,72,161,65,6,144,45,19,136,171,315,141,70,3,18,192,198,1
87,39,73,168,66,6,147,44,19,135,173,327,144,69,2,20,195,200,1
108,55,106,206,59,4,250,27,27,167,274,926,266,83,9,10,182,182,1
84,41,71,155,64,13,150,44,19,141,176,335,156,75,2,18,185,192,1
85,43,64,126,56,7,149,46,19,144,168,322,172,84,6,13,179,183,1
82,43,66,125,56,8,149,46,19,145,168,323,172,82,6,16,179,184,1
83,43,64,126,55,7,150,46,19,144,168,324,173,81,8,14,179,184,1
103,52,102,172,52,7,235,28,26,161,252,817,246,81,3,20,183,184,1
99,49,81,202,68,6,187,34,22,156,206,537,200,74,5,2,196,197,1
81,44,72,142,61,6,153,44,19,145,180,347,177,80,0,15,182,186,1
96,36,73,192,73,6,157,40,19,126,185,380,124,71,2,19,199,204,1
80,43,69,147,64,7,146,46,19,143,168,318,172,76,2,7,181,186,1
98,45,71,186,70,5,161,40,20,148,178,402,179,69,7,6,197,203,1
93,44,70,184,71,7,152,42,19,144,170,359,178,67,7,1,198,205,1
101,52,98,202,61,6,221,29,24,160,239,743,222,78,8,10,188,187,1
81,44,68,137,60,7,150,45,19,148,169,328,175,81,2,13,179,183,1
110,57,106,182,51,6,260,26,28,171,279,994,257,83,9,14,181,182,1
97,49,76,203,72,6,178,35,21,156,194,487,186,72,0,7,197,199,1
99,49,91,199,65,6,200,32,23,153,218,613,208,74,7,17,191,192,1
99,37,73,188,68,6,163,39,20,129,191,409,133,71,3,21,200,202,1
86,46,75,165,68,6,154,42,19,146,176,356,190,73,7,3,188,194,1
85,44,70,139,63,6,147,45,19,144,170,321,184,81,9,2,181,183,1
109,55,108,201,57,4,250,27,27,168,272,927,267,82,10,10,182,182,1
85,43,70,165,70,7,151,44,19,144,175,338,171,76,6,11,183,186,1
86,43,65,124,55,7,148,46,19,143,168,321,171,85,6,2,179,181,1
