Attr0,Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Attr10,Attr11,Attr12,Attr13,Attr14,Attr15,Attr16,Attr17,class
85,37,59,127,56,6,114,57,17,131,135,196,136,64,11,12,196,202,1
92,36,64,161,67,8,135,49,18,135,159,276,125,66,2,26,194,204,1
84,44,80,137,57,11,157,43,20,156,167,354,174,74,6,18,183,193,1
90,47,73,136,57,10,160,42,20,153,172,375,185,76,10,7,183,191,1
93,41,63,122,50,7,134,51,18,144,163,260,155,78,15,11,184,184,1
94,48,86,162,64,10,156,43,19,160,178,362,186,74,4,14,184,195,1
88,36,52,111,54,4,118,57,17,128,137,204,131,84,4,14,180,183,1
85,37,60,127,56,6,114,57,17,130,135,197,135,64,9,14,196,202,1
85,45,73,151,63,8,144,45,19,147,170,312,177,71,1,3,187,196,1
95,39,77,161,63,8,139,47,18,146,159,292,124,62,11,4,201,208,1
89,46,84,146,58,10,153,43,19,151,174,351,186,74,13,7,185,196,1
95,47,82,177,71,10,162,42,20,158,175,379,183,70,6,15,186,196,1
96,45,87,168,66,9,154,43,19,149,167,352,175,67,7,8,192,201,1
93,47,84,161,65,11,156,44,20,158,171,354,179,73,7,15,183,195,1
88,48,76,133,56,10,158,43,20,163,169,358,186,77,1,2,182,191,1
88,40,79,147,62,8,145,45,19,143,168,317,160,71,4,15,188,197,1
90,41,81,141,57,9,149,44,19,146,172,332,161,71,3,19,187,200,1
90,47,75,135,56,11,160,43,20,162,169,369,185,76,0,11,182,192,1
94,49,83,137,55,10,158,43,20,160,176,366,186,75,8,6,183,192,1
92,39,77,162,65,8,138,48,18,139,156,288,125,63,3,6,201,208,1
89,47,83,147,59,10,153,44,19,154,173,349,186,74,11,8,185,195,1
93,41,63,122,50,7,134,51,18,144,163,261,155,78,15,11,184,184,1
94,45,85,165,67,10,155,44,19,152,168,354,175,70,13,9,189,197,1
95,39,63,111,48,7,133,52,18,141,160,256,141,79,7,17,183,184,1
87,36,70,143,60,9,133,50,18,130,154,265,127,66,2,9,193,200,1
89,46,78,134,57,9,157,44,20,158,169,355,176,76,9,5,183,191,1
86,36,69,144,60,8,133,50,18,131,153,265,124,64,3,12,196,204,1
95,38,66,125,52,8,132,52,18,139,157,251,138,77,9,8,184,183,1
85,36,65,121,54,5,119,56,17,128,140,211,130,72,1,16,186,190,1
95,45,91,159,63,10,159,42,20,157,175,371,170,69,7,20,189,200,1
93,47,83,162,64,10,156,43,19,154,175,356,184,74,4,14,184,195,1
93,45,83,141,55,10,157,43,20,155,179,364,187,75,1,20,183,196,1
90,47,74,138,58,11,160,42,20,155,172,373,185,76,10,9,183,191,1
92,42,79,141,57,9,150,44,19,147,172,335,160,71,2,20,187,200,1
96,44,85,166,66,10,154,43,19,149,167,353,162,67,4,9,192,201,1
85,40,55,114,51,6,131,52,18,141,146,247,156,83,8,6,178,183,1
94,46,76,162,66,11,161,42,20,155,174,379,172,73,7,5,184,193,1
89,35,60,133,57,6,119,55,17,129,140,212,118,64,3,19,196,203,1
98,46,90,172,67,9,157,43,20,151,170,361,186,67,16,11,191,200,1
89,45,81,242,100,41,155,43,20,159,198,348,177,88,8,16,183,192,1
92,36,64,138,56,8,132,50,18,135,157,259,121,67,2,25,192,200,1
89,39,79,161,66,9,143,46,19,139,166,311,149,69,5,6,190,200,1
90,47,80,144,60,9,149,44,19,155,171,330,199,73,4,2,185,196,1
90,49,85,140,56,11,158,43,20,166,173,365,186,75,1,10,182,192,1
85,38,57,123,55,5,114,57,17,134,135,197,142,65,14,7,194,199,1
87,41,79,147,62,8,145,45,19,144,169,317,162,71,3,15,187,196,1
92,46,89,160,64,11,159,42,20,157,174,370,172,70,4,20,187,198,1
92,35,68,144,60,7,126,52,17,128,147,241,112,64,4,10,197,203,1
92,35,68,130,55,7,126,52,17,130,152,240,114,65,2,7,196,199,1
90,37,69,160,65,8,136,48,18,136,158,279,125,65,2,18,196,206,1
85,36,70,143,61,9,133,49,18,131,154,269,130,66,4,9,194,202,1
85,45,71,150,63,8,143,45,19,147,170,307,178,71,1,3,187,196,1
88,37,72,141,57,7,131,51,18,132,153,254,122,67,1,12,192,196,1
84,36,51,119,58,4,122,55,17,124,140,218,133,83,6,1,179,183,1
89,43,68,151,64,7,134,49,18,144,164,271,161,74,3,1,187,192,1
84,44,74,274,114,52,145,46,18,151,230,314,173,98,2,10,187,197,1
86,39,67,118,51,5,128,52,18,135,148,242,142,76,7,7,181,186,1
93,43,82,135,54,10,155,43,19,150,175,358,162,74,1,6,185,196,1
86,37,54,115,54,5,116,57,17,127,136,200,139,73,8,17,186,190,1
85,37,68,144,59,6,130,51,18,130,150,253,121,65,2,13,194,202,1
92,42,64,155,66,9,134,49,18,142,163,268,168,70,6,11,191,200,1
94,48,83,162,64,10,156,43,19,153,177,357,186,74,4,14,184,195,1
90,46,78,147,60,9,147,44,19,152,169,325,199,71,10,8,188,198,1
92,40,66,113,48,6,139,49,18,140,159,277,152,83,10,18,182,183,1
88,42,82,145,59,9,148,45,19,144,169,327,163,71,6,10,188,199,1
93,46,85,163,66,10,156,44,20,157,171,355,177,73,11,13,184,195,1
90,46,73,136,58,11,161,42,20,154,171,374,185,76,7,8,182,191,1
96,45,90,161,63,10,151,44,19,148,166,334,171,65,17,19,196,204,1
92,39,72,139,58,6,136,48,18,137,166,275,136,73,0,0,187,188,1
90,42,65,142,58,9,133,50,18,141,162,267,163,68,6,4,191,197,1
86,35,46,110,54,2,118,57,17,122,138,206,136,89,6,4,180,183,1
86,37,69,149,62,7,137,48,18,134,163,283,124,71,0,5,188,194,1
96,44,85,166,66,10,154,43,19,149,167,353,163,67,4,9,192,201,1
91,48,84,165,67,10,161,42,20,163,175,376,185,72,4,16,185,195,1
94,46,87,162,64,10,158,43,20,156,175,370,184,71,12,12,188,197,1
94,46,88,162,64,11,158,43,20,156,175,370,185,70,12,13,189,198,1
92,39,72,139,58,6,136,48,18,136,166,277,135,73,0,0,187,189,1
90,40,62,146,60,8,128,51,17,140,149,245,153,62,9,1,203,210,1
84,44,72,183,76,17,142,46,18,147,184,303,175,76,2,1,190,199,1
91,48,79,140,58,10,159,43,20,160,173,369,185,76,10,9,183,192,1
85,37,58,119,54,5,116,56,17,133,138,203,135,68,8,7,190,195,1
89,47,81,146,63,11,156,43,20,163,170,353,187,75,5,12,183,192,1
96,45,87,173,67,10,154,43,19,148,171,353,180,68,13,13,193,201,1
89,46,79,131,54,11,160,43,20,162,174,369,173,77,0,8,182,192,1
84,36,49,116,57,3,121,55,17,123,140,216,134,84,6,1,179,183,1
93,46,86,155,61,9,151,44,19,149,173,342,183,71,14,9,189,198,1
86,36,68,148,62,8,138,47,18,133,163,285,124,71,2,4,189,195,1
85,36,62,128,56,6,115,57,17,127,136,198,129,64,5,18,196,202,1
87,42,64,148,62,9,133,50,18,141,158,265,160,67,6,1,192,200,1
94,48,84,162,64,10,156,43,19,156,177,359,186,74,4,14,184,195,1
83,44,73,161,68,8,142,46,18,143,168,305,178,70,10,3,191,199,1
88,40,61,135,57,6,122,54,17,141,146,225,153,64,7,4,196,202,1
86,44,83,135,56,11,158,43,20,155,172,362,173,76,8,19,183,193,1
91,46,85,162,65,11,159,43,20,158,174,369,179,71,5,17,187,197,1
90,48,80,142,59,11,160,43,20,161,172,371,186,75,1,4,183,192,1
86,43,80,151,63,8,146,45,19,146,169,321,169,71,2,8,188,198,1
93,43,88,168,65,9,150,44,19,149,165,337,143,65,3,17,195,205,1
94,44,89,169,65,10,154,43,19,156,171,356,149,66,8,14,193,201,1
88,46,73,136,58,10,161,43,20,159,170,372,185,75,0,6,182,192,1
84,36,64,119,54,5,120,55,17,128,141,214,132,75,0,14,184,188,1
87,35,52,112,56,2,118,57,17,127,137,204,136,88,6,13,180,183,1
93,36,64,164,68,8,136,48,18,136,160,279,126,66,2,28,193,204,1
92,41,68,118,50,6,139,49,18,142,161,279,161,81,7,17,182,184,1
97,39,67,135,56,7,130,52,18,143,158,250,134,72,4,9,185,186,1
85,36,62,118,54,5,119,56,17,130,140,210,129,72,1,12,186,190,1
95,46,78,168,68,10,162,42,20,156,175,380,177,72,7,9,185,194,1
93,36,69,126,52,8,127,52,18,134,155,239,117,68,1,8,192,192,1
88,37,72,155,64,8,138,48,18,136,160,286,124,68,2,6,194,200,1
94,39,76,159,62,8,139,47,18,148,160,292,124,62,13,3,201,208,1
85,36,69,143,61,8,136,47,18,132,160,282,136,69,9,6,192,200,1
94,48,85,162,64,10,156,43,19,157,178,360,186,74,4,14,184,195,1
95,45,87,183,72,14,155,43,19,149,176,353,181,71,13,15,192,200,1
89,41,63,147,61,9,130,50,17,140,153,254,155,64,9,0,197,204,1
88,42,64,151,64,9,133,49,18,142,158,264,161,67,7,3,192,201,1
87,36,71,141,59,8,132,50,18,131,154,262,126,66,1,10,193,198,1
89,45,74,132,57,9,156,44,20,156,168,354,176,78,12,5,184,191,1
85,35,47,110,54,3,117,56,17,123,136,205,140,87,5,7,180,183,1
95,42,81,166,64,9,145,46,19,146,162,314,147,64,4,8,199,207,1
91,46,85,162,65,11,159,43,20,158,174,369,180,71,6,16,187,197,1
90,34,62,133,56,6,127,52,18,130,151,242,114,64,2,6,197,201,1
92,42,79,141,57,9,150,44,19,147,172,335,160,71,2,21,187,200,1
92,36,64,163,68,8,136,48,18,135,161,279,126,67,1,26,192,203,1
88,36,51,109,52,5,118,56,17,129,137,206,125,79,2,13,181,185,1
87,42,64,149,63,9,133,50,18,141,157,265,159,67,6,0,192,200,1
87,41,63,149,63,9,132,50,17,140,155,261,157,66,7,0,194,202,1
92,47,83,157,62,10,155,43,19,153,177,356,186,74,2,10,185,196,1
93,43,79,159,63,9,145,46,19,145,163,314,157,66,5,9,195,203,1
96,46,87,169,66,9,155,43,19,148,173,356,182,68,7,14,193,202,1
91,38,68,121,52,6,128,53,18,136,152,241,137,74,4,10,183,186,1
85,39,59,138,59,6,118,55,17,134,139,210,141,61,7,7,199,206,1
84,36,70,144,61,9,135,48,18,133,158,278,138,67,10,9,194,202,1
95,47,85,163,64,9,156,43,19,150,174,358,183,70,2,13,189,199,1
90,47,76,133,55,11,160,43,20,164,170,367,178,76,0,14,182,192,1
94,46,90,159,63,10,159,42,20,157,176,370,174,71,6,19,187,198,1
84,36,51,115,56,5,119,56,17,124,139,207,127,81,12,4,180,183,1
93,43,82,135,54,10,155,43,19,149,175,357,161,74,3,7,185,196,1
89,46,85,148,58,9,152,44,19,150,174,347,185,73,13,7,186,197,1
90,47,78,142,58,10,159,43,20,159,173,369,185,75,9,11,183,192,1
85,44,80,153,63,9,147,45,19,147,169,324,173,71,1,4,188,199,1
93,40,62,117,49,7,130,52,18,144,159,248,156,78,7,6,184,184,1
94,47,88,161,63,10,157,42,20,159,178,365,182,73,4,16,185,196,1
90,43,70,155,63,7,136,48,18,145,160,279,167,66,3,6,197,204,1
92,39,77,163,65,8,138,48,18,139,156,289,125,63,3,6,201,208,1
94,47,88,161,63,10,157,42,20,159,178,365,181,73,4,16,185,196,1
95,45,86,168,67,10,154,44,19,150,167,351,174,67,10,8,191,200,1
89,46,83,164,66,10,159,42,20,159,173,369,177,71,1,19,186,197,1
96,46,87,165,64,9,156,43,20,149,172,358,183,68,3,14,191,201,1
89,36,70,144,60,9,133,50,18,132,156,264,127,67,2,8,193,199,1
90,40,62,145,60,8,128,51,17,139,150,246,152,63,11,0,201,207,1
89,42,64,153,65,9,133,49,18,142,159,265,163,68,7,5,192,201,1
95,39,69,120,50,8,136,50,18,140,161,267,139,79,10,12,183,183,1
93,39,78,163,65,8,139,47,18,140,157,292,126,63,4,7,200,207,1
93,35,67,144,61,7,127,52,17,128,147,241,112,65,5,10,196,203,1
90,35,59,134,57,6,120,55,17,130,141,216,117,64,4,18,196,203,1
88,48,76,134,56,10,160,43,20,165,169,368,185,75,1,8,182,192,1
96,38,69,124,52,7,129,53,18,138,155,242,133,74,1,12,185,185,1
88,43,83,135,54,11,155,43,19,156,176,351,163,74,6,10,183,195,1
89,46,82,131,54,10,156,44,20,160,169,353,176,74,5,10,182,191,1
97,38,68,135,55,8,130,52,18,143,158,249,132,71,3,10,186,187,1
93,47,86,162,64,10,156,43,20,159,176,359,182,74,5,15,183,195,1
92,42,81,165,67,9,144,46,19,143,164,311,171,66,11,12,192,201,1
93,42,79,143,58,10,151,44,19,147,172,338,160,71,4,23,187,199,1
90,47,76,140,59,11,161,42,20,156,172,374,185,75,5,4,183,192,1
85,35,48,111,55,3,117,57,17,122,136,204,135,86,7,7,180,184,1
86,39,61,138,59,6,119,54,17,136,141,215,145,62,7,7,198,204,1
94,39,64,111,48,7,135,51,18,140,159,264,141,81,8,19,182,183,1
91,38,73,161,66,17,139,47,18,139,159,293,128,65,4,9,195,204,1
91,40,80,159,63,9,144,46,19,142,162,310,131,64,4,8,196,205,1
88,37,59,138,59,6,120,55,17,133,140,216,130,62,6,11,198,205,1
93,45,85,163,67,10,156,44,20,156,170,356,176,73,12,12,185,195,1
94,44,90,157,62,10,151,44,19,147,167,335,168,66,16,20,194,203,1
89,46,82,304,125,46,157,43,20,162,222,360,176,95,2,14,183,193,1
89,39,79,155,64,9,143,46,19,138,167,310,150,70,8,7,188,197,1
92,38,72,160,64,19,140,47,18,142,161,295,128,65,7,8,194,203,1
89,40,60,131,56,6,119,55,17,137,144,212,152,67,10,6,191,196,1
95,38,67,123,51,8,134,51,18,140,159,259,139,78,10,10,183,183,1
94,39,77,161,63,8,139,47,18,145,159,292,124,62,9,4,201,208,1
91,38,70,160,66,23,139,47,18,139,161,295,129,66,4,10,192,202,1
88,36,65,142,58,6,130,50,18,132,153,256,121,65,3,20,194,202,1
92,36,68,138,56,8,132,50,18,135,157,258,122,67,1,20,192,197,1
88,42,64,151,64,9,133,49,18,141,158,265,161,67,7,2,192,201,1
86,37,69,150,63,8,138,48,18,134,162,284,124,70,1,6,189,195,1
91,47,82,148,63,11,156,44,20,164,170,353,188,74,7,14,184,194,1
93,46,78,162,66,11,161,42,20,156,174,376,173,73,5,9,184,194,1
95,47,83,177,71,10,161,42,20,158,176,378,184,70,6,15,187,197,1
88,36,68,141,59,8,138,47,18,130,165,290,127,72,7,1,189,196,1
98,38,68,135,55,8,130,52,18,143,158,250,133,72,3,10,186,186,1
90,45,83,165,65,9,149,44,19,147,169,335,177,68,0,4,193,202,1
89,47,81,145,60,9,149,44,19,154,172,330,194,74,1,1,185,195,1
96,39,69,119,49,8,136,50,18,141,161,268,139,80,9,13,183,183,1
95,44,80,163,63,9,145,46,19,147,161,315,157,64,4,9,199,207,1
92,40,80,159,63,9,144,46,19,142,161,310,130,64,4,8,197,205,1
95,39,77,161,63,8,139,47,18,147,159,292,124,62,11,4,201,208,1
90,44,71,156,63,7,137,48,18,144,159,282,170,65,8,4,195,202,1
88,36,48,110,54,4,119,56,17,125,138,211,143,84,6,3,180,183,1
94,45,85,165,67,10,155,44,19,153,168,354,175,70,13,9,188,197,1
94,40,68,121,50,7,137,50,18,141,161,270,144,80,9,14,182,183,1
95,40,61,131,55,6,130,52,18,142,156,247,157,78,5,7,183,185,1
84,45,71,150,63,8,142,46,18,146,170,306,179,71,2,3,187,196,1
89,47,76,132,56,9,157,44,20,163,169,354,186,78,1,3,182,191,1
88,45,84,136,55,11,157,43,20,156,173,359,175,75,5,13,183,193,1
90,48,84,141,57,11,159,43,20,166,172,365,186,75,1,10,182,192,1
88,45,75,166,68,8,143,46,18,147,169,309,177,69,5,4,191,200,1
94,47,83,162,64,9,156,43,19,152,176,357,186,72,3,13,186,197,1
90,38,71,142,59,6,136,48,18,136,164,278,132,72,0,2,187,190,1
88,40,62,131,56,6,119,55,17,139,144,215,155,65,9,6,193,198,1
93,49,82,137,56,10,159,43,20,161,175,366,186,75,7,7,182,192,1
94,38,64,122,50,7,132,52,18,141,158,251,145,78,9,7,184,183,1
96,37,70,125,52,8,129,53,18,138,156,241,128,73,0,13,187,186,1
89,36,58,137,58,6,120,55,17,132,141,217,127,62,6,12,198,204,1
87,44,83,135,55,11,155,44,20,157,175,350,164,74,6,11,183,194,1
87,39,66,118,51,5,128,52,18,137,151,243,145,75,8,7,182,186,1
95,42,81,166,64,9,145,46,19,146,162,314,148,64,4,8,199,207,1
83,37,56,117,56,5,122,55,17,126,141,219,133,80,4,3,179,183,1
90,43,67,152,63,7,136,48,18,145,163,279,167,69,1,8,191,198,1
93,43,81,135,54,10,155,43,19,150,175,360,162,74,1,6,185,196,1
93,36,66,150,61,8,133,50,18,134,153,265,119,62,8,3,200,207,1
97,38,68,136,56,8,131,51,18,143,159,251,133,71,3,9,186,187,1
88,40,56,121,54,6,131,52,18,141,148,247,157,82,6,7,179,184,1
90,46,75,135,57,11,160,43,20,161,169,370,185,76,0,11,182,192,1
95,46,88,161,63,11,159,42,20,157,176,371,183,70,11,13,189,198,1
88,41,83,142,58,9,148,45,19,145,171,329,162,71,3,16,188,199,1
88,36,68,141,59,8,138,47,18,130,165,289,128,72,7,1,189,196,1
89,38,71,143,60,6,136,48,18,136,164,279,131,72,0,2,187,191,1
97,38,69,125,52,8,130,52,18,139,157,244,133,74,1,12,185,184,1
92,46,79,162,66,11,160,42,20,156,174,375,173,73,5,10,184,194,1
93,44,89,167,65,10,153,43,19,156,170,351,146,66,8,15,193,202,1
87,48,76,139,58,10,161,43,20,161,170,372,185,75,2,1,183,192,1
94,44,88,167,65,10,153,44,19,153,168,349,154,66,9,13,193,202,1
90,40,62,145,59,8,127,51,17,139,149,244,152,62,10,1,203,210,1
86,36,51,112,54,5,118,57,17,125,138,206,126,80,8,8,181,184,1
88,38,74,152,61,8,137,47,18,135,157,282,124,64,3,5,198,206,1
85,45,77,290,120,51,149,45,19,155,229,331,174,97,1,11,186,196,1
90,41,83,141,57,9,148,45,19,143,169,329,159,71,8,13,188,199,1
95,44,85,165,66,10,155,43,19,150,167,355,159,67,3,10,191,201,1
95,38,66,127,52,8,132,52,18,140,158,252,139,77,10,8,184,183,1
92,38,77,163,65,8,138,48,18,139,157,289,125,64,3,6,200,207,1
90,46,73,136,58,11,161,42,20,157,170,373,185,76,0,8,182,192,1
93,47,87,160,64,11,159,43,20,160,175,372,185,71,9,13,187,197,1
91,43,80,138,55,11,153,44,19,153,174,345,161,73,4,16,184,197,1
95,46,90,174,69,11,157,43,20,153,171,359,189,68,15,17,190,200,1
94,45,85,163,68,10,156,43,19,155,170,356,176,72,16,11,187,195,1
95,38,62,122,51,7,133,52,18,139,156,253,144,81,8,4,182,182,1
87,45,78,127,53,10,156,43,20,158,170,354,175,77,7,18,183,191,1
91,44,83,141,56,10,157,43,20,155,179,363,184,75,1,19,184,196,1
88,48,76,134,56,10,160,43,20,165,169,367,185,75,1,9,182,192,1
96,46,88,163,64,9,151,43,19,148,173,342,182,69,14,11,192,199,1
89,47,84,147,59,10,153,44,19,153,174,350,186,73,11,8,185,196,1
92,37,71,129,52,8,128,52,18,136,156,242,120,70,1,12,191,190,1
89,44,75,127,55,9,156,44,20,152,164,353,176,76,12,9,184,192,1
92,42,68,123,51,6,138,49,18,144,164,277,168,78,6,15,183,185,1
90,48,84,140,56,11,159,43,20,167,172,365,185,75,1,11,182,192,1
88,36,51,110,52,5,118,57,17,127,137,206,125,80,4,11,181,184,1
86,38,59,139,59,6,119,55,17,133,140,212,139,61,6,8,199,206,1
87,44,77,127,54,10,156,43,20,152,164,354,175,76,11,14,183,193,1
