Attr0,Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,class
10,7,70.57006778632302,0.9355083662149256,0.12021496610683849,0.5175764181168155,5.122131643733104,8,36,2,1
5,8,44.0332355035328,1.761329420141312,0.18293049893198268,0.5394773221263303,1.7034438011219901,8,23,4,1
1,65,65.19851625496726,65.19851625496726,0.9917555640438728,1.0,64.64888719122544,64,65,1,1
11,2,23.512326657790492,0.17065755006657132,0.6276822033821523,0.6594410631957527,14.756163328895246,14,15,1,1
7,4,32.08542914543389,0.6977946770710359,0.3263341316640391,0.9131071189402544,4.563486364825078,10,28,3,1
1,62,62.79544996078973,62.79544996078973,0.9585456012547287,1.0,28.3865516076211,60,62,2,1
1,35,35.36411090260274,35.36411090260274,0.8323498203039451,1.0,9.815644361041095,29,35,3,1
1,7,7.765357918144547,7.765357918144547,1.0,1.0,7.765357918144547,7,7,1,1
7,7,50.406156757716225,1.119424932611946,0.3155566552796684,0.5245904228213303,3.942667928343698,16,26,4,1
1,7,7.847583986669583,7.847583986669583,1.0,1.0,7.847583986669583,7,7,1,1
2,21,43.98496700431675,10.996241751079188,0.4768120875539594,1.0,20.889732976663364,20,43,1,1
24,1,24.781002903772887,0.040364995160378524,1.0,1.0,24.781002903772887,24,24,1,1
2,23,47.23974278168336,11.80993569542084,0.4138250157571745,1.0,12.090707350370767,19,47,2,1
3,480,1441.7513078303393,160.1973965365745,0.35215796670562355,0.3833667657706577,31.124998184176228,507,551,18,1
18,8,114.25149572726451,0.6960477920901884,0.29039522790920874,0.6630000177955689,2.0963474002278826,32,75,15,1
52,3,156.84334459181787,0.05934247082406348,0.6202084444078372,0.8665961732158123,2.5189338605596414,98,136,38,1
1,14,14.910875567883984,14.910875567883984,0.5363867284204087,1.0,2.0,8,14,4,1
2,18,37.95783663602553,9.489459159006383,0.7288524282260893,0.7288524282260893,27.713107056522347,27,27,1,1
1,28,28.127713483635233,28.127713483635233,0.9597854550400372,1.0,25.27586797092433,27,28,1,1
36,55,1861.3078265545448,1.7573171939502574,0.15908718843696967,0.47899955549580814,1.946094300504039,296,890,152,1
1,15,15.708744697742976,15.708744697742976,0.9173208735397513,1.0,14.417489395485953,14,15,1,1
5,5,30.108481141574288,0.9354785184071758,0.3668915188584257,0.9879585932852543,2.22892830441981,11,29,4,1
33,463,14373.417369143222,16.812503997316334,0.6877669981965384,0.8412146752674721,28.81954741669299,9109,11668,490,1
5,6,30.78933770973253,1.5786610231273286,0.36621066229026744,0.9123835142196893,2.4104900559286744,11,27,4,1
49,84,3512.137394934665,2.385100514414234,0.19554240343617402,0.43511208836665194,3.9428412483499047,665,1519,174,1
1,134,134.07185957119555,134.07185957119555,0.9608965740776678,1.0,31.755254824230434,128,134,4,1
2,536,1072.1260843539378,268.03152108848445,0.5865043374157515,0.684045692513963,21.635413550982115,628,732,29,1
1,45,45.10760448142475,45.10760448142475,0.7580129254798931,1.0,9.02386094555155,34,45,4,1
3,116,348.0,38.667,0.36486020500908267,0.40857949021093687,53.29255714624633,127,142,2,1
1,142,142.07546207314292,142.07546207314292,0.7521312529949261,1.0,12.277027304441594,107,142,9,1
33,40,1368.671781257561,1.194,0.1491985829163482,0.34935934506779887,2.622797459495164,197,441,79,1
26,1,33.79583966647568,0.06115661366467494,0.9265093573383536,0.9265093573383536,31.0,31,31,1,1
29,31,913.9547034031984,1.086533100541681,0.4697038325600545,0.722905923433821,7.095017416862879,429,660,60,1
13,5,65.0,0.385,0.13912160535711654,0.5392897284285694,7.778327926339648,9,35,1,1
10,5,59.466598311964134,0.5268562978205559,0.36525506743591024,0.5363937219017041,5.3757591292735425,21,31,4,1
25,168,4237.0531312165685,6.713097086658233,0.21460005875598895,0.9469058961778797,1.5762735881413499,907,4010,577,1
5,149,840.7082967886273,27.35656402431604,0.13698910625372582,0.1878575042254904,10.611356410742221,113,156,13,1
1,13,13.791489485642664,13.791489485642664,1.0,1.0,13.791489485642664,13,13,1,1
1,61,61.4164287121365,61.4164287121365,0.9989589282196587,1.0,61.347023926780416,61,61,1,1
28,32,924.2762752676648,1.107654655915419,0.4773963967746257,0.7226764271513659,7.226726720422905,441,667,61,1
29,31,904.2939584537554,1.0752067099112994,0.45734094096322697,0.7192456392141741,6.8095168076041865,413,650,60,1
65,340,21860.14842294512,5.534597326048232,0.3080138216739836,0.6344844176630855,7.190589398365279,6662,13836,940,1
8,11,94.74995915613178,1.4262125673333008,0.15745821760904005,0.4866391929487967,9.732611092367467,15,45,1,1
23,5,110.32889519858854,0.3521664790762624,0.3466191688202308,0.7175895418196427,2.387273606104683,37,78,15,1
34,97,3413.796117697719,2.8181780858589156,0.12665555629916903,0.2592824213595417,7.109985526022843,426,878,67,1
1,26,26.91403741729412,26.91403741729412,1.0,1.0,26.91403741729412,26,26,1,1
2,13,28.32367713220501,6.595403584743739,0.2906933184169726,0.7975334079151368,7.7977017923718694,8,22,1,1
83,203,11910.453587269458,4.939144836232342,0.08826821608886454,0.22468511309325295,3.5838775126220517,1023,2585,276,1
53,48,2552.3291767193523,0.9030500832452294,0.1545706567901889,0.26813237742506746,7.668210730163357,394,685,51,1
8,4,34.16970653341477,0.5626640264169425,0.285690722598412,0.8262622277743845,6.92566740453674,9,27,2,1
11,28,287.8042827718805,3.2110562350629173,0.13838299179613356,0.45378286891247804,3.8509941932864677,40,127,10,1
1,13,13.281944154690663,13.281944154690663,0.651616670143712,1.0,4.320486038672666,8,13,2,1
6,21,126.0,3.5,0.20652093294555068,0.4102713070905286,6.876645068604194,26,51,12,1
28,30,874.6262336370925,1.0655197774318015,0.4697003695776058,0.7387722447059863,6.889541933390704,409,645,59,1
178,479,85160.07766855751,2.745812509753806,0.376896115858181,0.5226526661845406,22.065083606104373,32144,44579,1454,1
8,1,8.922757190513394,0.11208139933281248,1.0,1.0,8.922757190513394,8,8,1,1
1,83,83.56469040590532,83.56469040590532,0.9158752043542508,1.0,32.367739732107275,76,83,2,1
1,141,141.4562764397588,141.4562764397588,0.9684562764397587,1.0,34.265632344377444,137,141,4,1
1,13,13.235190199097005,13.235190199097005,0.6804756802442468,1.0,3.352785298645507,9,13,2,1
2,15,32.174838627260414,7.242424228080632,0.269931603507687,0.5547780533074161,2.727696746995936,8,17,3,1
31,105,3323.1484475245084,3.350189889658295,0.22011290736439146,0.42565653066427,4.725846805232935,729,1413,154,1
1,14,14.0,14.0,0.5859911870285592,1.0,3.634901229734081,8,14,2,1
1,168,168.1883605572883,168.1883605572883,0.9720597246216677,1.0,65.37136406437946,163,168,2,1
1,51,51.40903385631296,51.40903385631296,0.46997741535921755,1.0,2.4893057252949964,24,51,9,1
2,535,1070.051623813899,267.51290595347473,0.5447935047444041,0.6288193166513536,24.282514546984647,582,672,24,1
29,47,1413.0859411081524,1.5926883406996266,0.11613516628915482,0.2565108654218401,4.791019084581903,164,360,35,1
2,21,43.852460446356694,10.963115111589174,0.7490778777897293,0.7546106110513533,32.852460446356694,32,33,1,1
2,356,842.6131729949395,156.97207945273635,0.4604034240536067,0.5099789599201475,48.40104539873401,387,428,15,1
14,1,15.30760054962102,0.07041778388467801,0.9871833104324574,0.9886187796640222,15.0,15,15,1,1
6,1,9.135004243339736,0.2810630834592137,0.8864995756660264,0.8864995756660264,8.0,8,8,1,1
1,144,144.54813879479045,144.54813879479045,0.9922045966728685,1.0,119.1351239483418,143,144,1,1
1,52,52.0,52.0,0.8739313158657975,1.0,17.5344075231064,45,52,3,1
1,28,28.56048831136709,28.56048831136709,0.9841775792092152,1.0,28.12097662273418,28,28,1,1
1,40,40.739652789832206,40.739652789832206,0.9505489277655038,1.0,38.41502973607384,38,40,1,1
1,28,28.640826314690205,28.640826314690205,0.5680413157345103,1.0,2.4424811062195206,16,28,6,1
2,112,225.51885452471203,56.37971363117801,0.5995810981292704,0.7892537472319336,16.372053486082994,135,178,8,1
1,69,69.1958795489783,69.1958795489783,0.6049680506920371,1.0,3.2022066550528745,41,69,13,1
1,39,39.349798907601844,39.349798907601844,0.8893044240327593,1.0,9.771412810197392,35,39,3,1
2,536,1072.3040497062573,268.0760124265643,0.5306317763218422,0.5593682236781579,34.931686235493345,568,599,17,1
4,108,433.7177895590987,27.10736184744367,0.7564049312570449,0.8052024764094835,53.65767123691469,327,348,6,1
60,176,7321.098880396292,6.371756467389048,0.4956733444876046,0.6052392718767453,15.950893712578557,3640,4465,227,1
1,28,28.0,28.0,0.46818779327639426,1.0,2.218275950269545,13,28,5,1
1,16,16.994866317169766,16.994866317169766,0.9409845989515092,1.0,15.994866317169768,15,16,1,1
1,6,11.884438878007266,3.4044639269745662,0.6746848146125168,1.0,4.0,8,11,2,1
1,73,73.43971816913158,73.43971816913158,0.5475319350893059,1.0,3.6975897086935827,40,73,13,1
2,533,1081.2880282146539,265.5236110811071,0.6393339136873318,0.7043546492031366,31.84004605325194,691,761,22,1
1,74,74.43508062529556,74.43508062529556,0.6140865591662726,1.0,4.493850124111528,45,74,10,1
45,1,45.86200505050243,0.02171124684343598,1.0,1.0,45.86200505050243,45,45,1,1
1,56,56.271690363465424,56.271690363465424,0.4578207740913364,1.0,3.550985729356618,25,56,7,1
22,49,989.0659349481052,2.6995424714026264,0.16326201180540764,0.42649935200487,5.883866658253941,159,417,33,1
2,318,662.8328179983521,154.80364371275206,0.4775226099852121,0.5313414345834038,27.088946800986573,315,351,12,1
1,19,19.0,19.0,0.6803306693540213,1.0,3.923040335423533,12,19,3,1
36,1,36.62624921121962,0.027311458990650312,1.0,1.0,36.62624921121962,36,36,1,1
1,14,14.49057787185021,14.49057787185021,0.934753143043922,1.0,13.50942212814979,13,14,1,1
2,112,224.37986180690768,55.93944342168662,0.49554086268556374,0.503583803585475,55.416595559787666,111,113,2,1
73,111,6169.158609357659,2.8933006247666615,0.1463970269506019,0.37216899971722694,8.674696218910928,878,2205,550,1
1,165,165.08253910014562,165.08253910014562,0.8243086833706139,1.0,10.475004707931324,136,165,13,1
1,61,61.69374637921339,61.69374637921339,0.9889000579325857,1.0,61.0,61,61,1,1
35,452,14887.021104179448,15.744211147473294,0.6496736265442353,0.8205625216705337,26.452941970937836,8809,11747,544,1
1,9,9.426083383890372,9.426083383890372,0.7873738344455882,1.0,5.721749848328885,7,9,1,1
5,2,10.0,0.4,0.7130710376740199,0.7130710376740199,7.1307103767402,7,7,1,1
166,137,22849.41330243074,0.8299676347099332,0.7935787821510287,0.8741769086082427,61.011542853713806,18090,19943,296,1
5,165,817.8163666895795,34.836502184179906,0.18156812802555575,0.21797846488213224,18.88558430312173,145,176,10,1
13,10,117.66452985815081,0.995257117564555,0.23232781397759564,0.5993482909929443,1.8451602606386885,27,70,14,1
27,80,1623.022907578967,5.229423357176499,0.10743825687719047,0.16277323570174906,11.749120680704035,173,261,39,1
11,5,60.4445727221818,0.5017845902131575,0.35778689921242984,0.5395054586614876,5.353532438132231,21,32,4,1
2,20,40.689848417732506,10.172462104433126,0.7706884473891719,0.8327537895566874,31.344924208866253,31,33,1,1
38,1,38.467228761122804,0.026266385619438597,1.0,1.0,38.467228761122804,38,38,1,1
2,537,1075.0772195745653,268.76930489364133,0.5344565721260303,0.6844613902127173,31.830210693938515,574,735,18,1
1,51,51.933812413428114,51.933812413428114,0.7879448436778568,1.0,10.269304712750133,40,51,3,1
2,13,32.58384600182024,5.470195274112907,0.3165584442075072,0.6104030562475524,2.8626691806006788,10,19,3,1
8,1,8.0,0.125,0.9351680189544155,1.0,7.481344151635324,7,8,1,1
2,537,1074.0,268.5,0.5105373837510456,0.5351515366093834,49.480104777463666,548,575,11,1
1,17,17.48037358250993,17.48037358250993,0.9424411207475297,1.0,16.48037358250993,16,17,1,1
2,11,31.801449115610676,4.465954019533924,0.3879710176877865,0.6355979668289997,5.39710176877865,12,20,3,1
3,103,337.62890294271,33.42304327857029,0.32971516855992916,0.36579723619011906,26.894925500811393,111,123,4,1
1,51,51.53531013145259,51.53531013145259,0.5068657788073236,1.0,8.609597524850063,26,51,5,1
1,348,348.01093042951777,348.01093042951777,0.9543919251193105,1.0,53.577696913019096,333,348,6,1
1,32,32.98787922535611,32.98787922535611,0.6676302802814825,1.0,3.695211211259298,22,32,5,1
12,1,12.75879854240046,0.07844720874559725,1.0,1.0,12.75879854240046,12,12,1,1
2,199,398.24126245089946,99.56031561272486,0.4832387841084339,0.5121738404005607,31.64718426890087,192,203,6,1
1,64,64.38924021681908,64.38924021681908,0.9502138340069468,1.0,20.39692577623402,61,64,3,1
23,1,23.161693422715867,0.042757459865926196,1.0,1.0,23.161693422715867,23,23,1,1
1,48,48.58502169251546,48.58502169251546,0.9478522327261355,1.0,23.04858382429455,46,48,2,1
145,175,24381.181943103125,1.3347745463631346,0.5535304594033614,0.6385858036290949,42.76027193449292,13430,15562,360,1
6,18,112.84897226463137,3.134511020854547,0.18627241570186748,0.45838888938718747,15.547542410941858,21,49,3,1
7,1,7.545622665440039,0.1331787920220793,0.9317971668199951,1.0,7.0,7,7,1,1
1,81,81.46692875178115,81.46692875178115,0.9034902866761662,1.0,23.53933398031725,73,81,3,1
2,122,256.00442323999295,59.260480432953344,0.4858761083670688,0.4909550167556955,117.01696257216108,123,124,1,1
27,32,850.6227230909947,1.3584067543971756,0.18042895017527955,0.4812520705837551,3.1485889364426134,156,414,49,1
3,97,319.6505353116338,31.03875726512286,0.2429951335306016,0.3323475181006068,6.230474207712188,77,106,12,1
2,177,397.3506481462199,81.48048605760167,0.4914935185378012,0.5242337963445031,28.21869396974797,195,208,7,1
3,125,405.4551452140392,39.53507031559259,0.5767015178731307,0.6283883032600697,29.455145214039213,235,256,8,1
1,20,20.5719456118937,20.5719456118937,0.6375692393875736,1.0,2.7439548083880316,12,20,5,1
5,1,7.624111714854231,0.36580788220296034,0.9219860356432211,0.9219860356432211,7.0,7,7,1,1
1,71,71.3668576714202,71.3668576714202,0.8721636260070328,1.0,9.556268854209813,62,71,6,1
1,140,140.13502091565388,140.13502091565388,0.9671350209156538,1.0,33.89861692101497,135,140,4,1
11,2,22.429966912325888,0.17877524815755585,0.6336351819822076,0.6426644871410513,14.214983456162944,14,14,1,1
2,99,199.02162870967345,49.75540717741836,0.4817266449769562,0.6369206186520949,14.374895839855192,95,126,9,1
27,4,108.0,0.148,0.3779007302656846,0.746292778979826,2.5604466531349606,40,80,15,1
60,148,6674.397275674654,5.323447188983343,0.5832541863438832,0.6706481913177972,20.098968938377944,3809,4399,200,1
1,61,61.42296552125994,61.42296552125994,0.9182514621549626,1.0,16.78284966337027,56,61,3,1
2,536,1073.376269412173,268.3440673530433,0.5258067876452212,0.5641932123547788,52.32308986544743,564,605,12,1
1,11,11.124793751889216,11.124793751889216,0.859400781013848,1.0,9.437603124055393,9,11,1,1
1,33,33.74532937795395,33.74532937795395,0.4329665753224601,1.0,2.20915441921026,14,33,6,1
4,8,34.52261473827777,2.450247575788911,0.23234169683205563,0.5890201389803886,2.67,8,20,3,1
1,46,46.07685269792465,46.07685269792465,0.7865352241045339,1.0,11.942360476556512,36,46,3,1
21,37,793.5568450853116,1.8364368629085495,0.14776080262130153,0.41963746317182193,3.1982114390562506,118,334,37,1
1,80,80.7688647877484,80.7688647877484,0.9342327211320085,1.0,22.16879214173394,75,80,3,1
11,2,22.902388185533756,0.179320484178072,0.544920820675316,0.57678089451573,12.451194092766878,12,13,1,1
2,20,40.0,10.0,0.7420323038897109,0.8664838480551446,29.681292155588434,29,34,1,1
29,39,1133.6799530697301,1.4389000754502375,0.18375588703532683,0.5357016642900028,2.5975577642461225,209,609,96,1
8,1,8.0,0.125,0.9545837102709009,1.0,7.6366696821672075,7,8,1,1
144,482,69393.41204896844,3.3735133511261224,0.21283300230142418,0.3184657992843034,11.825495715302711,15025,22389,1252,1
154,287,44447.08810503553,1.9209708209185765,0.2063988152854159,0.25219425194035117,52.31068230784381,9075,10733,210,1
4,2,8.963183956109592,0.45184080219452044,0.7907214038404107,0.7907214038404107,7.0,7,7,1,1
4,2,9.699661998365917,0.41501690008170417,0.8300338001634083,0.8300338001634083,8.0,8,8,1,1
9,13,122.10052985022811,1.4100529850228116,0.2578875839429178,0.6124074179031935,1.9010582835250927,31,74,16,1
1,75,75.0977753665014,75.0977753665014,0.5655633071107027,1.0,4.64060973969767,42,75,11,1
63,38,2386.187155223662,0.6298275216414085,0.2102497945059592,0.47739462243966974,3.159487496781205,500,1130,176,1
2,195,400.5837198373478,96.55164228238131,0.4825412988644593,0.5071248690873499,31.571993876355787,193,202,6,1
3,476,1430.3500838509929,158.9305551477811,0.3500497836309465,0.38598249580745037,23.919315816641685,499,551,20,1
27,1,27.41838305968659,0.03629794032837609,1.0,1.0,27.41838305968659,27,27,1,1
14,1,14.855831328002653,0.06772084335998674,1.0,1.0,14.855831328002653,14,14,1,1
32,100,3211.177112424366,3.20786058639814,0.23487432722347412,0.4494443810455962,4.845108261507887,757,1447,155,1
31,105,3390.3411388928203,3.313896027167382,0.1983148203561071,0.39526638645516754,4.569565695435561,671,1341,146,1
4,2,8.0,0.5,0.994562674787435,0.994562674787435,7.95650139829948,7,7,1,1
13,1,13.78747492162298,0.0733251170324261,1.0,1.0,13.78747492162298,13,13,1,1
40,1,40.05975422550619,0.02529349718299587,1.0,1.0,40.05975422550619,40,40,1,1
207,35,6685.076120648363,0.26030243483095106,0.07782677906438276,0.18133295903659782,2.358485018619728,479,961,203,1
70,196,12742.930971976788,3.2952268556096946,0.31631083790210085,0.4177959993893933,20.342152163125025,3983,5285,292,1
1,32,32.22534646881882,32.22534646881882,0.7072819836214215,1.0,5.281279344856858,22,32,4,1
2,21,43.32274122214083,10.830685305535207,0.6193267646008148,0.9100535968944237,12.3947685035157,26,39,2,1
38,7,281.2215058171447,0.20274274459842132,0.26440642105259055,0.4327407822714699,2.2337067146815657,75,121,34,1
1,19,19.825890664665916,19.825890664665916,0.5825584457074738,1.0,1.9528197132491374,11,19,7,1
1,14,14.0,14.0,0.5640139088703487,1.0,2.032470564405421,7,14,3,1
1,85,85.32060543940267,85.32060543940267,0.9255839353561175,1.0,32.95128143380276,78,85,2,1
3,196,689.1886229467702,59.84705122094143,0.27016765043101243,0.3304607684176776,10.66525610261959,178,219,16,1
1,58,58.02430357512494,58.02430357512494,0.9882407428532001,1.0,57.28935000344995,57,58,1,1
153,157,24142.708228219817,1.0282036039239209,0.5918801759202027,0.6465085247511301,47.28218708195028,14272,15596,301,1
1,97,97.01393999028288,97.01393999028288,0.9382604549927122,1.0,31.436661657555067,91,97,2,1
1,43,43.03213996515497,43.03213996515497,0.9012148062721055,1.0,9.607941354015034,38,43,4,1
1,16,16.11366566756774,16.11366566756774,0.43799914041801297,1.0,1.9213579709369037,7,16,3,1
1,107,107.07709074756106,107.07709074756106,0.841688367432315,1.0,20.659873180026544,88,107,4,1
24,1,24.873990706562793,0.03987668215572868,1.0,1.0,24.873990706562793,24,24,1,1
1,69,69.0,69.0,0.7745425027003962,1.0,6.7202280810265975,53,69,8,1
2,19,39.17725095121778,9.794312737804445,0.7019450313476178,0.7074985874268978,27.41137452439111,27,27,1,1
2,190,397.7572271636812,92.76305379215295,0.4874277283631881,0.5140693209079703,30.692727291000026,193,204,6,1
43,222,2228.8428010963953,50.74080767092791,0.3464258761636404,0.5556440014610072,17.119555528678013,756,1233,141,1
15,4,64.22536621936221,0.2804244396138986,0.1936361586334894,0.536183423045331,5.056341554840553,12,34,2,1
10,1,10.0,0.1,0.9643904253541131,1.0,9.64390425354113,9,10,1,1
1,66,66.28788506725589,66.28788506725589,0.9477727191992423,1.0,20.939395733501684,62,66,3,1
6,16,102.75512202176945,2.7644936521361383,0.1399785368636462,0.625154146169008,2.752595117522251,14,64,5,1
7,1,8.063022444811232,0.13366558616154445,0.9936977555188767,0.9936977555188767,8.0,8,8,1,1
3,9,31.194856766618297,3.0064290417271273,0.3323254231159653,0.5893728844201733,6.003214520863564,10,18,1,1
2,54,162.68100880179907,18.62091978987563,0.3663234417943733,0.521683975865914,8.449428780521915,59,84,7,1
61,67,3910.0156042156405,1.2110947607637765,0.09554543390054666,0.26618793186964546,5.3295961071452425,373,1046,105,1
1,139,139.76912417764783,139.76912417764783,0.9122755120221232,1.0,42.01872872802946,126,139,5,1
28,61,1738.735072109597,2.1422186841967115,0.16822109769144297,0.5024499026651679,1.947326586148658,292,873,150,1
2,20,40.75292084763945,10.188230211909863,0.7297057552977465,0.8514712235112671,29.75292084763945,29,34,1,1
1,24,24.37408557067399,24.37408557067399,0.36826776216744134,1.0,1.6790099203137545,9,24,5,1
1,15,15.1280957463662,15.1280957463662,0.8760947979920002,1.0,13.2561914927324,13,15,1,1
1,46,46.323464988011004,46.323464988011004,0.6676452699037939,1.0,23.646929976022008,30,46,1,1
1,27,27.143832719347902,27.143832719347902,0.4198730283816371,1.0,1.8515749079021853,11,27,6,1
1,42,42.449231223687704,42.449231223687704,0.2034769367106311,1.0,1.7347693671063114,8,42,5,1
14,1,14.372167023837513,0.06951133190464995,1.0,1.0,14.372167023837513,14,14,1,1
1,10,10.567923117055804,10.567923117055804,0.9483189963479218,1.0,10.0,10,10,1,1
1,9,9.560595010305548,9.560595010305548,0.8878809979388904,1.0,6.1970249484722615,8,9,1,1
34,24,852.7808831789927,0.7291724518258194,0.11077299377768066,0.240809287434573,5.121021186266953,93,208,18,1
22,1,22.22769664902117,0.04460153086421295,1.0,1.0,22.22769664902117,22,22,1,1
1,40,40.20346355916252,40.20346355916252,0.2940398227137147,1.0,1.8279394287979274,11,40,6,1
1,156,156.86895320576878,156.86895320576878,0.4386743248070166,1.0,2.5569924102066137,67,156,57,1
2,60,131.5038786146776,28.432883631820815,0.4346225968923255,0.5559163574664429,10.653006743087973,56,72,5,1
6,43,280.1907984033483,7.100725653755229,0.19363244261548596,0.24033245882905763,50.87472184433613,54,66,2,1
105,120,12381.853648691069,1.2105412145470384,0.17100756694785077,0.23498743175553938,12.34057292605156,2116,2904,183,1
11,6,68.43088147086992,0.7240854520376439,0.26410320141673305,0.5368455926456505,4.263621577124898,17,36,4,1
28,32,901.8896979530042,1.1356378775587448,0.47769302858224255,0.7330611347043053,6.9064386123955215,430,661,62,1
43,81,3541.2756296399803,1.8822919333129098,0.08824767003272907,0.19666356004363877,5.2106407105096695,311,696,61,1
1,45,45.30697132261945,45.30697132261945,0.8714522498148015,1.0,21.613942645238886,39,45,1,1
29,31,925.648869475547,1.100243502143745,0.4749460449373142,0.7204864407981626,7.224056490764657,439,666,60,1
12,12,156.6401900115053,1.0504482040346723,0.14518824569456237,0.4835480556830571,3.0383989330827483,22,74,8,1
1,73,73.53025157247767,73.53025157247767,0.900648312370956,1.0,10.713684591275554,66,73,6,1
47,1,47.0919075408879,0.02222377648091898,1.0,1.0,47.0919075408879,47,47,1,1
83,314,26075.114120110124,3.784896017365319,0.2840540188124292,0.6150499638222515,8.839520636728373,7411,16041,838,1
1,10,10.728490677161613,10.728490677161613,0.9337073483782932,1.0,10.0,10,10,1,1
2,536,1072.4471051070007,268.11177627675016,0.527081843822994,0.5526347387159934,34.43081161037546,565,592,17,1
2,536,1072.6246473507242,268.15616183768105,0.5469397922202921,0.6008767632463785,34.891650733160134,586,644,16,1
2,21,43.290284922121174,10.822571230530293,0.7544357192367427,0.7677428769469706,32.64514246106059,32,33,1,1
9,17,145.56384248743166,2.3625672972423457,0.16433199199837345,0.4467298384866184,2.502600738418603,23,65,10,1
4,519,2092.1980954020783,129.4343971489404,0.5470589859569124,0.6072771426726622,42.69216795762233,1143,1269,27,1
133,1,145.89268549345522,0.008502686404069145,0.960880078113022,0.9678174661795191,135.37567160101727,135,136,1,1
81,316,25848.52595628192,3.9165772400043846,0.2962520383381133,0.5961586867898505,9.080910529966935,7660,15389,846,1
1,51,51.34074073708225,51.34074073708225,0.8023388889684611,1.0,10.291203703932359,41,51,4,1
5,6,35.86827122654544,1.0526915093818248,0.1986105070709097,0.4411063655421848,3.3906651180327136,7,15,2,1
48,63,2808.522355359043,1.561886506296967,0.16940200900147045,0.3892098482813528,4.432632656709264,487,1103,108,1
1,69,69.54228263885557,69.54228263885557,0.5330261682294416,1.0,2.31,37,69,16,1
12,13,123.72977267378656,1.6045769495926356,0.20382654605359052,0.8357272610721368,4.47903226620196,24,103,6,1
12,4,56.599495780181094,0.3593043400334951,0.30768143348150667,0.7743896989434843,3.6440212520934443,17,41,5,1
1,32,32.3628121120448,32.3628121120448,0.6540969452689073,1.0,3.424682663137248,21,32,6,1
1,13,13.26719845523375,13.26719845523375,0.6789072756935463,1.0,4.5,9,13,2,1
118,1,208.32652153228798,0.01798630706819564,0.7581676864173181,0.7647099236228101,137.7465767670489,137,139,1,1
11,2,22.361390761835093,0.1805185262148605,0.594276076784408,0.6395532952607378,13.361390761835091,13,14,1,1
41,6,199.92638789273028,0.2085750484502142,0.2617291968687254,0.3912608097693815,30.26237828282269,50,79,9,1
2,536,1073.4049030973624,268.3512257743406,0.6105858042038412,0.728849544469552,18.161791287567727,655,782,36,1
8,1,8.565021992859016,0.11708969209997377,1.0,1.0,8.565021992859016,8,8,1,1
1,31,31.44442651025045,31.44442651025045,0.9887998708738033,1.0,31.133311812300544,31,31,1,1
5,24,123.21310414893777,6.350234393131828,0.20218034377659336,0.45476755215183134,1.6484648956963373,24,55,15,1
1,391,391.36609396470556,391.36609396470556,0.9757298026107263,1.0,188.55356522310746,382,391,4,1
