Attr0,Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Attr10,Attr11,Attr12,Attr13,Attr14,Attr15,Attr16,Attr17,class
92,35,78,161,59,7,149,45,19,125,171,330,136,66,2,32,191,198,1
98,42,92,194,62,8,183,35,21,144,200,505,145,64,1,2,194,200,1
99,52,104,177,55,10,210,32,24,166,218,656,215,72,3,3,187,194,1
89,38,77,151,60,7,146,46,19,128,166,314,144,70,3,8,186,192,1
102,52,98,224,70,10,214,31,24,164,227,681,200,70,0,16,187,196,1
100,54,104,182,59,10,214,31,24,176,221,676,222,73,10,26,186,195,1
102,54,97,167,53,10,217,30,24,173,228,692,222,72,0,30,187,197,1
102,55,104,183,59,10,210,32,24,172,217,649,217,72,11,22,187,195,1
91,38,82,169,61,7,162,41,20,131,188,389,141,70,2,16,189,195,1
99,52,108,224,68,10,222,30,25,165,240,731,207,73,7,27,187,198,1
99,50,103,173,54,10,206,31,23,160,220,637,193,69,5,16,188,196,1
93,46,79,178,61,7,167,40,20,147,191,417,194,67,12,13,190,197,1
100,55,100,215,69,9,208,31,24,168,227,651,223,73,5,5,186,193,1
79,39,69,126,53,8,141,48,18,134,162,292,143,77,5,18,180,188,1
94,41,93,197,64,9,183,36,21,138,202,506,149,65,10,20,193,201,1
81,37,64,131,58,7,134,50,18,126,152,259,134,74,1,24,180,189,1
92,35,74,161,59,7,149,45,19,126,171,328,132,66,1,23,192,199,1
102,52,100,197,61,9,192,34,22,161,208,555,208,67,7,6,191,198,1
95,37,78,180,61,8,161,40,20,130,182,390,118,62,1,27,202,210,1
95,47,81,178,59,8,169,39,20,150,193,432,195,67,14,3,193,200,1
103,55,105,222,69,10,222,30,25,176,236,734,221,74,13,13,188,196,1
89,48,85,186,62,8,175,37,21,152,196,461,205,67,12,5,192,199,1
99,55,100,227,69,9,210,31,24,168,233,664,239,71,1,10,188,197,1
95,40,89,192,62,9,178,37,21,138,197,478,141,64,3,5,194,201,1
82,37,52,122,58,5,130,52,17,126,144,246,146,81,12,5,177,184,1
85,36,79,158,59,8,152,44,19,125,178,347,136,68,5,21,191,197,1
89,38,80,181,64,8,167,40,20,133,197,415,147,72,1,25,187,195,1
100,51,101,219,68,10,214,31,24,161,229,682,206,71,2,20,187,196,1
101,46,100,211,64,8,201,32,23,150,228,610,189,70,7,4,190,197,1
79,39,67,125,54,7,140,48,18,133,160,290,143,78,4,15,180,187,1
92,35,77,161,59,7,149,45,19,125,171,330,136,66,1,30,191,198,1
96,41,92,197,63,9,179,36,21,139,197,484,138,63,4,5,196,203,1
98,50,108,216,65,9,215,30,24,158,234,692,212,72,6,24,188,197,1
105,54,98,194,59,11,221,30,25,173,225,719,210,71,6,16,186,197,1
87,43,76,159,60,7,150,44,19,141,174,339,160,69,12,2,191,196,1
85,38,77,151,59,8,150,44,19,133,176,332,133,72,0,16,184,193,1
100,51,109,224,67,9,217,30,24,163,237,704,207,71,6,18,189,199,1
80,38,56,122,57,6,136,50,18,129,148,269,145,81,5,5,177,184,1
98,43,93,193,62,8,185,35,21,145,202,518,151,66,1,5,193,198,1
96,47,81,181,62,8,168,39,20,150,193,429,186,69,12,1,192,198,1
96,46,102,214,68,10,199,33,22,147,220,595,199,72,5,6,187,194,1
104,56,101,213,67,11,218,30,24,174,226,703,217,72,3,9,186,197,1
108,48,106,214,62,10,204,32,23,157,221,623,168,65,8,31,194,205,1
109,48,106,212,61,10,205,32,23,157,221,624,169,65,9,30,194,205,1
95,51,96,196,63,9,190,34,22,161,208,545,232,68,12,0,191,198,1
92,46,81,168,61,7,165,40,20,147,192,410,193,71,8,5,188,193,1
84,40,71,131,54,6,149,45,19,134,167,330,165,79,11,1,180,186,1
90,44,75,153,56,6,149,44,19,145,170,334,179,66,15,2,192,197,1
96,46,99,212,68,10,197,33,22,147,221,587,197,71,3,9,187,195,1
98,56,102,173,53,12,224,30,25,184,225,730,214,72,5,15,185,198,1
104,57,103,226,70,11,219,30,25,176,227,716,233,71,8,7,186,195,1
89,41,75,145,55,7,139,48,18,139,160,287,162,67,2,5,190,197,1
105,53,98,197,59,11,217,31,24,168,227,693,199,71,8,22,188,198,1
96,46,100,213,68,10,198,33,22,147,221,589,198,72,4,8,187,194,1
82,39,76,140,56,7,153,44,19,133,173,341,149,74,11,11,181,187,1
103,57,103,217,69,11,218,30,24,175,227,707,225,73,5,2,186,195,1
98,53,104,185,57,10,213,31,24,172,222,669,210,71,1,25,186,196,1
88,37,76,157,56,7,162,41,20,129,183,394,139,66,1,8,192,198,1
101,54,101,189,57,10,222,30,25,173,224,729,206,71,10,11,188,197,1
91,35,66,159,59,7,147,45,19,130,169,322,123,64,1,2,196,202,1
102,52,99,196,61,9,191,34,22,161,208,552,207,67,7,6,191,198,1
101,54,103,189,56,10,222,30,25,175,225,730,206,70,3,22,187,198,1
102,55,104,180,58,10,209,32,23,171,217,646,215,71,12,21,188,196,1
82,40,78,136,55,7,146,46,19,135,171,313,148,76,11,21,182,191,1
102,53,107,218,64,11,222,30,25,172,223,728,199,67,0,19,188,199,1
97,50,108,212,65,9,214,30,24,156,232,686,216,72,6,27,188,197,1
89,38,77,150,59,7,146,46,19,129,166,314,145,70,4,8,186,192,1
85,37,78,155,59,8,151,44,19,129,177,341,134,70,3,19,188,195,1
87,35,50,121,58,5,116,58,17,122,133,198,139,74,19,4,181,186,1
105,54,96,195,59,11,220,30,25,172,225,716,214,72,8,12,186,195,1
90,39,85,181,61,8,177,37,21,133,198,470,155,69,1,16,188,195,1
85,40,66,122,52,4,151,44,19,133,170,338,162,86,13,3,180,183,1
88,40,76,141,54,6,137,48,18,136,159,282,158,67,2,1,191,195,1
86,44,77,158,59,6,151,44,19,142,174,344,165,69,9,3,191,196,1
97,54,96,170,54,10,216,31,24,172,219,686,218,74,0,5,184,193,1
100,54,101,189,57,10,222,30,25,176,224,730,210,71,7,16,188,197,1
91,38,74,177,62,8,161,41,20,134,181,388,132,63,6,28,196,205,1
102,50,92,201,62,10,187,34,22,159,209,530,193,65,12,8,194,201,1
104,55,104,222,65,11,217,30,24,173,228,702,222,68,5,20,189,200,1
100,45,99,213,66,8,201,32,23,148,230,615,190,71,4,6,188,195,1
80,37,64,129,58,8,133,51,18,126,151,258,135,76,1,23,179,187,1
102,55,100,184,58,10,215,31,24,172,219,683,218,74,14,10,186,194,1
104,56,104,219,68,11,218,30,24,175,228,707,220,71,4,7,187,197,1
84,39,67,127,54,5,135,49,18,132,154,270,163,70,11,5,184,188,1
97,54,96,169,53,10,216,31,24,173,219,685,218,74,0,6,184,193,1
83,38,60,128,56,5,132,50,18,129,148,260,139,75,6,8,183,188,1
101,48,102,208,64,10,200,33,23,156,215,598,169,67,5,15,190,198,1
86,39,91,187,62,7,179,36,21,133,206,483,148,68,6,32,191,198,1
95,48,103,214,67,9,205,32,23,152,227,630,203,74,5,8,186,193,1
92,44,73,167,59,6,159,41,20,145,182,380,187,65,11,14,194,200,1
101,54,103,189,56,10,222,30,25,175,225,730,205,70,3,22,187,198,1
101,55,100,214,68,10,208,32,24,168,226,651,223,73,5,5,186,193,1
83,36,65,128,57,8,132,51,18,126,149,255,137,76,3,25,181,187,1
98,48,101,194,60,11,207,31,23,152,226,649,192,70,4,7,189,196,1
97,48,101,197,61,10,206,31,23,151,227,647,194,71,5,7,188,195,1
108,50,99,198,59,9,192,34,22,161,210,554,193,64,12,3,196,202,1
91,40,87,184,62,8,178,37,21,135,199,472,154,69,1,19,189,195,1
98,48,101,186,58,10,206,31,23,155,224,645,193,70,5,10,188,196,1
93,45,78,165,60,7,156,42,19,146,182,368,181,69,8,6,190,196,1
87,37,84,176,60,7,163,40,20,129,185,401,130,63,1,24,198,204,1
103,57,104,224,69,11,218,30,24,174,227,709,248,72,8,2,187,195,1
79,39,63,123,55,6,139,48,18,132,154,284,142,79,1,9,179,186,1
103,55,104,222,69,10,223,30,25,177,235,737,217,74,13,12,187,196,1
91,38,75,173,61,8,165,40,20,134,192,408,142,69,1,28,190,199,1
82,40,73,141,57,7,152,44,19,133,173,342,153,74,10,8,181,187,1
98,55,107,168,53,10,223,30,25,177,230,736,216,72,7,29,187,197,1
97,41,92,197,63,10,179,36,21,140,197,481,136,63,4,3,196,204,1
99,52,103,177,55,10,210,31,24,166,219,658,215,73,3,2,186,194,1
101,51,104,212,68,10,208,32,24,162,222,652,223,73,5,21,186,194,1
104,57,103,222,69,11,219,30,25,176,229,711,231,72,5,3,186,196,1
85,36,78,149,55,7,146,45,19,127,167,320,134,64,9,23,196,202,1
82,39,85,140,54,7,153,44,19,133,173,338,140,71,11,17,182,188,1
104,55,106,226,69,12,219,30,24,175,226,711,222,69,9,17,188,198,1
104,53,104,213,67,10,200,33,23,162,214,597,213,68,9,19,189,197,1
100,55,100,183,56,11,222,30,25,179,223,727,207,71,8,6,187,198,1
94,47,83,169,59,7,168,39,20,148,196,424,199,70,13,2,189,195,1
90,35,78,160,59,8,150,44,19,125,174,336,136,67,3,29,191,197,1
103,50,102,214,65,10,201,33,23,159,216,605,182,67,9,6,192,200,1
87,42,77,134,54,6,149,45,19,140,168,331,166,72,10,9,185,190,1
96,42,93,194,63,8,184,35,21,142,202,513,151,66,4,11,193,198,1
101,49,98,210,63,9,193,34,22,159,214,567,186,64,5,5,196,203,1
92,45,73,164,59,7,158,42,19,145,181,378,187,65,10,14,194,200,1
91,44,75,154,57,6,150,44,19,145,170,335,179,66,15,2,193,197,1
99,56,100,178,54,12,223,30,25,186,223,726,212,71,4,8,185,197,1
101,55,101,220,69,10,222,30,25,177,225,728,215,73,11,16,186,195,1
101,54,107,206,62,11,223,30,25,176,225,729,202,71,4,28,187,200,1
103,53,104,210,65,9,198,33,22,162,212,589,212,68,8,15,190,198,1
85,38,77,151,59,7,149,45,19,132,174,327,134,72,0,14,184,193,1
91,48,84,183,61,8,174,37,21,152,196,455,202,67,12,3,193,199,1
94,45,78,165,60,7,156,42,19,146,182,369,181,69,9,7,190,196,1
104,57,103,225,70,11,220,30,25,176,226,717,229,71,9,8,186,195,1
105,55,96,197,60,11,220,30,24,173,225,715,214,72,8,13,186,196,1
97,46,94,209,66,9,194,34,22,147,223,572,193,69,0,13,188,197,1
85,36,65,127,56,7,130,52,17,126,147,251,138,76,4,26,182,186,1
102,51,104,213,67,10,200,33,23,158,215,597,209,69,8,15,189,196,1
