attribute,idx1,val1,idx2,val2,diff
Attr1,1,32.0,5,31.0,1.0
Attr3,1,1.143,5,1.107,0.03600000000000003
Attr4,1,0.481,5,0.508,0.027000000000000024
Attr8,1,665.0,5,666.0,1.0
Attr9,1,58.0,5,59.0,1.0
Attr0,1,28.0,6,29.0,1.0
Attr1,1,32.0,6,32.0,0.0
Attr3,1,1.143,6,1.103,0.040000000000000036
Attr4,1,0.481,6,0.476,0.0050000000000000044
Attr8,1,665.0,6,668.0,3.0
Attr9,1,58.0,6,61.0,3.0
Attr0,1,28.0,7,29.0,1.0
Attr1,1,32.0,7,32.0,0.0
Attr3,1,1.143,7,1.103,0.040000000000000036
Attr4,1,0.481,7,0.432,0.04899999999999999
Attr9,1,58.0,7,64.0,6.0
Attr3,1,1.143,8,1.033,0.1100000000000001
Attr4,1,0.481,8,0.587,0.10599999999999998
Attr3,1,1.143,9,1.795,0.6519999999999999
Attr4,1,0.481,9,0.388,0.09299999999999997
Attr3,1,1.143,10,0.979,0.16400000000000003
Attr4,1,0.481,10,0.675,0.19400000000000006
Attr3,1,1.143,11,1.118,0.02499999999999991
Attr4,1,0.481,11,0.451,0.02999999999999997
Attr3,1,1.143,12,0.863,0.28
Attr4,1,0.481,12,0.798,0.31700000000000006
Attr3,1,1.143,13,0.733,0.41000000000000003
Attr4,1,0.481,13,0.899,0.41800000000000004
Attr3,1,1.143,14,4.144,3.0010000000000003
Attr4,1,0.481,14,0.37,0.11099999999999999
Attr3,1,1.143,15,2.711,1.5679999999999998
Attr4,1,0.481,15,0.399,0.08199999999999996
Attr3,1,1.143,16,0.804,0.33899999999999997
Attr4,1,0.481,16,0.82,0.33899999999999997
Attr3,1,1.143,17,2.707,1.5639999999999998
Attr4,1,0.481,17,0.339,0.14199999999999996
Attr3,1,1.143,18,1.333,0.18999999999999995
Attr4,1,0.481,18,0.488,0.007000000000000006
Attr3,1,1.143,19,0.988,0.15500000000000003
Attr4,1,0.481,19,0.523,0.04200000000000004
Attr3,1,1.143,20,2.522,1.3789999999999998
Attr4,1,0.481,20,0.378,0.10299999999999998
Attr3,1,1.143,21,1.141,0.0020000000000000018
Attr4,1,0.481,21,0.403,0.07799999999999996
Attr3,1,1.143,22,1.048,0.09499999999999997
Attr4,1,0.481,22,0.491,0.010000000000000009
Attr3,1,1.143,23,0.769,0.374
Attr4,1,0.481,23,0.454,0.02699999999999997
Attr3,1,1.143,24,1.254,0.11099999999999999
Attr4,1,0.481,24,0.338,0.14299999999999996
Attr3,1,1.143,25,0.787,0.356
Attr4,1,0.481,25,0.574,0.09299999999999997
Attr3,1,1.143,26,2.843,1.7
Attr4,1,0.481,26,0.359,0.122
Attr3,1,1.143,27,0.754,0.389
Attr4,1,0.481,27,0.415,0.066
Attr0,2,29.0,3,28.0,1.0
Attr1,2,31.0,3,32.0,1.0
Attr2,2,899.0,3,896.0,3.0
Attr3,2,1.069,3,1.143,0.07400000000000007
Attr4,2,0.463,3,0.488,0.024999999999999967
Attr9,2,60.0,3,62.0,2.0
Attr0,2,29.0,4,28.0,1.0
Attr1,2,31.0,4,32.0,1.0
Attr2,2,899.0,4,896.0,3.0
Attr3,2,1.069,4,1.143,0.07400000000000007
Attr4,2,0.463,4,0.462,0.0010000000000000009
Attr8,2,653.0,4,647.0,6.0
Attr9,2,60.0,4,59.0,1.0
Attr0,2,29.0,5,28.0,1.0
Attr1,2,31.0,5,31.0,0.0
Attr3,2,1.069,5,1.107,0.038000000000000034
Attr4,2,0.463,5,0.508,0.044999999999999984
Attr9,2,60.0,5,59.0,1.0
Attr0,2,29.0,6,29.0,0.0
Attr1,2,31.0,6,32.0,1.0
Attr3,2,1.069,6,1.103,0.03400000000000003
Attr4,2,0.463,6,0.476,0.012999999999999956
Attr9,2,60.0,6,61.0,1.0
Attr0,2,29.0,7,29.0,0.0
Attr1,2,31.0,7,32.0,1.0
Attr3,2,1.069,7,1.103,0.03400000000000003
Attr4,2,0.463,7,0.432,0.031000000000000028
Attr9,2,60.0,7,64.0,4.0
Attr3,2,1.069,8,1.033,0.03600000000000003
Attr4,2,0.463,8,0.587,0.12399999999999994
Attr3,2,1.069,9,1.795,0.726
Attr4,2,0.463,9,0.388,0.07500000000000001
Attr3,2,1.069,10,0.979,0.08999999999999997
Attr4,2,0.463,10,0.675,0.21200000000000002
Attr3,2,1.069,11,1.118,0.049000000000000155
Attr4,2,0.463,11,0.451,0.01200000000000001
Attr3,2,1.069,12,0.863,0.20599999999999996
Attr4,2,0.463,12,0.798,0.335
Attr3,2,1.069,13,0.733,0.33599999999999997
Attr4,2,0.463,13,0.899,0.436
Attr3,2,1.069,14,4.144,3.075
Attr4,2,0.463,14,0.37,0.09300000000000003
Attr3,2,1.069,15,2.711,1.642
Attr4,2,0.463,15,0.399,0.064
Attr3,2,1.069,16,0.804,0.2649999999999999
Attr4,2,0.463,16,0.82,0.35699999999999993
Attr3,2,1.069,17,2.707,1.638
Attr4,2,0.463,17,0.339,0.124
Attr3,2,1.069,18,1.333,0.264
Attr4,2,0.463,18,0.488,0.024999999999999967
Attr3,2,1.069,19,0.988,0.08099999999999996
Attr4,2,0.463,19,0.523,0.06
Attr3,2,1.069,20,2.522,1.4529999999999998
Attr4,2,0.463,20,0.378,0.08500000000000002
Attr3,2,1.069,21,1.141,0.07200000000000006
Attr4,2,0.463,21,0.403,0.06
Attr3,2,1.069,22,1.048,0.020999999999999908
Attr4,2,0.463,22,0.491,0.02799999999999997
Attr3,2,1.069,23,0.769,0.29999999999999993
Attr4,2,0.463,23,0.454,0.009000000000000008
Attr3,2,1.069,24,1.254,0.18500000000000005
Attr4,2,0.463,24,0.338,0.125
Attr3,2,1.069,25,0.787,0.2819999999999999
Attr4,2,0.463,25,0.574,0.11099999999999993
Attr3,2,1.069,26,2.843,1.774
Attr4,2,0.463,26,0.359,0.10400000000000004
Attr3,2,1.069,27,0.754,0.31499999999999995
Attr4,2,0.463,27,0.415,0.04800000000000004
Attr0,3,28.0,4,28.0,0.0
Attr1,3,32.0,4,32.0,0.0
Attr2,3,896.0,4,896.0,0.0
Attr3,3,1.143,4,1.143,0.0
Attr4,3,0.488,4,0.462,0.025999999999999968
Attr9,3,62.0,4,59.0,3.0
Attr0,3,28.0,5,28.0,0.0
Attr1,3,32.0,5,31.0,1.0
Attr3,3,1.143,5,1.107,0.03600000000000003
Attr4,3,0.488,5,0.508,0.020000000000000018
Attr8,3,666.0,5,666.0,0.0
Attr9,3,62.0,5,59.0,3.0
Attr0,3,28.0,6,29.0,1.0
Attr1,3,32.0,6,32.0,0.0
Attr3,3,1.143,6,1.103,0.040000000000000036
Attr4,3,0.488,6,0.476,0.01200000000000001
Attr8,3,666.0,6,668.0,2.0
Attr9,3,62.0,6,61.0,1.0
Attr0,3,28.0,7,29.0,1.0
Attr1,3,32.0,7,32.0,0.0
Attr3,3,1.143,7,1.103,0.040000000000000036
Attr4,3,0.488,7,0.432,0.055999999999999994
Attr9,3,62.0,7,64.0,2.0
Attr3,3,1.143,8,1.033,0.1100000000000001
Attr4,3,0.488,8,0.587,0.09899999999999998
Attr3,3,1.143,9,1.795,0.6519999999999999
Attr4,3,0.488,9,0.388,0.09999999999999998
Attr3,3,1.143,10,0.979,0.16400000000000003
Attr4,3,0.488,10,0.675,0.18700000000000006
Attr3,3,1.143,11,1.118,0.02499999999999991
Attr4,3,0.488,11,0.451,0.03699999999999998
Attr3,3,1.143,12,0.863,0.28
Attr4,3,0.488,12,0.798,0.31000000000000005
Attr3,3,1.143,13,0.733,0.41000000000000003
Attr4,3,0.488,13,0.899,0.41100000000000003
Attr3,3,1.143,14,4.144,3.0010000000000003
Attr4,3,0.488,14,0.37,0.118
Attr3,3,1.143,15,2.711,1.5679999999999998
Attr4,3,0.488,15,0.399,0.08899999999999997
Attr3,3,1.143,16,0.804,0.33899999999999997
Attr4,3,0.488,16,0.82,0.33199999999999996
Attr3,3,1.143,17,2.707,1.5639999999999998
Attr4,3,0.488,17,0.339,0.14899999999999997
Attr3,3,1.143,18,1.333,0.18999999999999995
Attr4,3,0.488,18,0.488,0.0
Attr3,3,1.143,19,0.988,0.15500000000000003
Attr4,3,0.488,19,0.523,0.03500000000000003
Attr3,3,1.143,20,2.522,1.3789999999999998
Attr4,3,0.488,20,0.378,0.10999999999999999
Attr3,3,1.143,21,1.141,0.0020000000000000018
Attr4,3,0.488,21,0.403,0.08499999999999996
Attr3,3,1.143,22,1.048,0.09499999999999997
Attr4,3,0.488,22,0.491,0.0030000000000000027
Attr3,3,1.143,23,0.769,0.374
Attr4,3,0.488,23,0.454,0.033999999999999975
Attr3,3,1.143,24,1.254,0.11099999999999999
Attr4,3,0.488,24,0.338,0.14999999999999997
Attr3,3,1.143,25,0.787,0.356
Attr4,3,0.488,25,0.574,0.08599999999999997
Attr3,3,1.143,26,2.843,1.7
Attr4,3,0.488,26,0.359,0.129
Attr3,3,1.143,27,0.754,0.389
Attr4,3,0.488,27,0.415,0.07300000000000001
Attr0,4,28.0,5,28.0,0.0
Attr1,4,32.0,5,31.0,1.0
Attr3,4,1.143,5,1.107,0.03600000000000003
Attr4,4,0.462,5,0.508,0.045999999999999985
Attr9,4,59.0,5,59.0,0.0
Attr0,4,28.0,6,29.0,1.0
Attr1,4,32.0,6,32.0,0.0
Attr3,4,1.143,6,1.103,0.040000000000000036
Attr4,4,0.462,6,0.476,0.013999999999999957
Attr9,4,59.0,6,61.0,2.0
Attr0,4,28.0,7,29.0,1.0
Attr1,4,32.0,7,32.0,0.0
Attr3,4,1.143,7,1.103,0.040000000000000036
Attr4,4,0.462,7,0.432,0.030000000000000027
Attr8,4,647.0,7,639.0,8.0
Attr9,4,59.0,7,64.0,5.0
Attr3,4,1.143,8,1.033,0.1100000000000001
Attr4,4,0.462,8,0.587,0.12499999999999994
Attr3,4,1.143,9,1.795,0.6519999999999999
Attr4,4,0.462,9,0.388,0.07400000000000001
Attr3,4,1.143,10,0.979,0.16400000000000003
Attr4,4,0.462,10,0.675,0.21300000000000002
Attr3,4,1.143,11,1.118,0.02499999999999991
Attr4,4,0.462,11,0.451,0.01100000000000001
Attr3,4,1.143,12,0.863,0.28
Attr4,4,0.462,12,0.798,0.336
Attr3,4,1.143,13,0.733,0.41000000000000003
Attr4,4,0.462,13,0.899,0.437
Attr3,4,1.143,14,4.144,3.0010000000000003
Attr4,4,0.462,14,0.37,0.09200000000000003
Attr3,4,1.143,15,2.711,1.5679999999999998
Attr4,4,0.462,15,0.399,0.063
Attr3,4,1.143,16,0.804,0.33899999999999997
Attr4,4,0.462,16,0.82,0.35799999999999993
Attr3,4,1.143,17,2.707,1.5639999999999998
Attr4,4,0.462,17,0.339,0.123
Attr3,4,1.143,18,1.333,0.18999999999999995
Attr4,4,0.462,18,0.488,0.025999999999999968
Attr3,4,1.143,19,0.988,0.15500000000000003
Attr4,4,0.462,19,0.523,0.061
Attr3,4,1.143,20,2.522,1.3789999999999998
Attr4,4,0.462,20,0.378,0.08400000000000002
Attr3,4,1.143,21,1.141,0.0020000000000000018
Attr4,4,0.462,21,0.403,0.059
Attr3,4,1.143,22,1.048,0.09499999999999997
Attr4,4,0.462,22,0.491,0.02899999999999997
Attr3,4,1.143,23,0.769,0.374
Attr4,4,0.462,23,0.454,0.008000000000000007
Attr3,4,1.143,24,1.254,0.11099999999999999
Attr4,4,0.462,24,0.338,0.124
Attr3,4,1.143,25,0.787,0.356
Attr4,4,0.462,25,0.574,0.11199999999999993
Attr3,4,1.143,26,2.843,1.7
Attr4,4,0.462,26,0.359,0.10300000000000004
Attr3,4,1.143,27,0.754,0.389
Attr4,4,0.462,27,0.415,0.04700000000000004
Attr0,5,28.0,6,29.0,1.0
Attr1,5,31.0,6,32.0,1.0
Attr3,5,1.107,6,1.103,0.0040000000000000036
Attr4,5,0.508,6,0.476,0.03200000000000003
Attr8,5,666.0,6,668.0,2.0
Attr9,5,59.0,6,61.0,2.0
Attr0,5,28.0,7,29.0,1.0
Attr1,5,31.0,7,32.0,1.0
Attr3,5,1.107,7,1.103,0.0040000000000000036
Attr4,5,0.508,7,0.432,0.07600000000000001
Attr9,5,59.0,7,64.0,5.0
Attr3,5,1.107,8,1.033,0.07400000000000007
Attr4,5,0.508,8,0.587,0.07899999999999996
Attr3,5,1.107,9,1.795,0.688
Attr4,5,0.508,9,0.388,0.12
Attr3,5,1.107,10,0.979,0.128
Attr4,5,0.508,10,0.675,0.16700000000000004
Attr3,5,1.107,11,1.118,0.01100000000000012
Attr4,5,0.508,11,0.451,0.056999999999999995
Attr3,5,1.107,12,0.863,0.244
Attr4,5,0.508,12,0.798,0.29000000000000004
Attr3,5,1.107,13,0.733,0.374
Attr4,5,0.508,13,0.899,0.391
Attr3,5,1.107,14,4.144,3.037
Attr4,5,0.508,14,0.37,0.138
Attr3,5,1.107,15,2.711,1.6039999999999999
Attr4,5,0.508,15,0.399,0.10899999999999999
Attr3,5,1.107,16,0.804,0.30299999999999994
Attr4,5,0.508,16,0.82,0.31199999999999994
Attr3,5,1.107,17,2.707,1.5999999999999999
Attr4,5,0.508,17,0.339,0.16899999999999998
Attr3,5,1.107,18,1.333,0.22599999999999998
Attr4,5,0.508,18,0.488,0.020000000000000018
Attr3,5,1.107,19,0.988,0.119
Attr4,5,0.508,19,0.523,0.015000000000000013
Attr3,5,1.107,20,2.522,1.4149999999999998
Attr4,5,0.508,20,0.378,0.13
Attr3,5,1.107,21,1.141,0.03400000000000003
Attr4,5,0.508,21,0.403,0.10499999999999998
Attr3,5,1.107,22,1.048,0.05899999999999994
Attr4,5,0.508,22,0.491,0.017000000000000015
Attr3,5,1.107,23,0.769,0.33799999999999997
Attr4,5,0.508,23,0.454,0.05399999999999999
Attr3,5,1.107,24,1.254,0.14700000000000002
Attr4,5,0.508,24,0.338,0.16999999999999998
Attr3,5,1.107,25,0.787,0.31999999999999995
Attr4,5,0.508,25,0.574,0.06599999999999995
Attr3,5,1.107,26,2.843,1.736
Attr4,5,0.508,26,0.359,0.14900000000000002
Attr3,5,1.107,27,0.754,0.353
Attr4,5,0.508,27,0.415,0.09300000000000003
Attr0,6,29.0,7,29.0,0.0
Attr1,6,32.0,7,32.0,0.0
Attr2,6,928.0,7,928.0,0.0
Attr3,6,1.103,7,1.103,0.0
Attr4,6,0.476,7,0.432,0.043999999999999984
Attr9,6,61.0,7,64.0,3.0
Attr3,6,1.103,8,1.033,0.07000000000000006
Attr4,6,0.476,8,0.587,0.11099999999999999
Attr3,6,1.103,9,1.795,0.692
Attr4,6,0.476,9,0.388,0.08799999999999997
Attr3,6,1.103,10,0.979,0.124
Attr4,6,0.476,10,0.675,0.19900000000000007
Attr3,6,1.103,11,1.118,0.015000000000000124
Attr4,6,0.476,11,0.451,0.024999999999999967
Attr3,6,1.103,12,0.863,0.24
Attr4,6,0.476,12,0.798,0.32200000000000006
Attr3,6,1.103,13,0.733,0.37
Attr4,6,0.476,13,0.899,0.42300000000000004
Attr3,6,1.103,14,4.144,3.0410000000000004
Attr4,6,0.476,14,0.37,0.10599999999999998
Attr3,6,1.103,15,2.711,1.6079999999999999
Attr4,6,0.476,15,0.399,0.07699999999999996
Attr3,6,1.103,16,0.804,0.29899999999999993
Attr4,6,0.476,16,0.82,0.344
Attr3,6,1.103,17,2.707,1.6039999999999999
Attr4,6,0.476,17,0.339,0.13699999999999996
Attr3,6,1.103,18,1.333,0.22999999999999998
Attr4,6,0.476,18,0.488,0.01200000000000001
Attr3,6,1.103,19,0.988,0.11499999999999999
Attr4,6,0.476,19,0.523,0.04700000000000004
Attr3,6,1.103,20,2.522,1.4189999999999998
Attr4,6,0.476,20,0.378,0.09799999999999998
Attr3,6,1.103,21,1.141,0.038000000000000034
Attr4,6,0.476,21,0.403,0.07299999999999995
Attr3,6,1.103,22,1.048,0.05499999999999994
Attr4,6,0.476,22,0.491,0.015000000000000013
Attr3,6,1.103,23,0.769,0.33399999999999996
Attr4,6,0.476,23,0.454,0.021999999999999964
Attr3,6,1.103,24,1.254,0.15100000000000002
Attr4,6,0.476,24,0.338,0.13799999999999996
Attr3,6,1.103,25,0.787,0.31599999999999995
Attr4,6,0.476,25,0.574,0.09799999999999998
Attr3,6,1.103,26,2.843,1.74
Attr4,6,0.476,26,0.359,0.11699999999999999
Attr3,6,1.103,27,0.754,0.349
Attr4,6,0.476,27,0.415,0.061
Attr3,7,1.103,8,1.033,0.07000000000000006
Attr4,7,0.432,8,0.587,0.15499999999999997
Attr3,7,1.103,9,1.795,0.692
Attr4,7,0.432,9,0.388,0.043999999999999984
Attr3,7,1.103,10,0.979,0.124
Attr4,7,0.432,10,0.675,0.24300000000000005
Attr3,7,1.103,11,1.118,0.015000000000000124
Attr4,7,0.432,11,0.451,0.019000000000000017
Attr3,7,1.103,12,0.863,0.24
Attr4,7,0.432,12,0.798,0.36600000000000005
Attr3,7,1.103,13,0.733,0.37
Attr4,7,0.432,13,0.899,0.467
Attr3,7,1.103,14,4.144,3.0410000000000004
Attr4,7,0.432,14,0.37,0.062
Attr3,7,1.103,15,2.711,1.6079999999999999
Attr4,7,0.432,15,0.399,0.032999999999999974
Attr3,7,1.103,16,0.804,0.29899999999999993
Attr4,7,0.432,16,0.82,0.38799999999999996
Attr3,7,1.103,17,2.707,1.6039999999999999
Attr4,7,0.432,17,0.339,0.09299999999999997
Attr3,7,1.103,18,1.333,0.22999999999999998
Attr4,7,0.432,18,0.488,0.055999999999999994
Attr3,7,1.103,19,0.988,0.11499999999999999
Attr4,7,0.432,19,0.523,0.09100000000000003
Attr3,7,1.103,20,2.522,1.4189999999999998
Attr4,7,0.432,20,0.378,0.05399999999999999
Attr3,7,1.103,21,1.141,0.038000000000000034
Attr4,7,0.432,21,0.403,0.02899999999999997
Attr3,7,1.103,22,1.048,0.05499999999999994
Attr4,7,0.432,22,0.491,0.059
Attr3,7,1.103,23,0.769,0.33399999999999996
Attr4,7,0.432,23,0.454,0.02200000000000002
Attr3,7,1.103,24,1.254,0.15100000000000002
Attr4,7,0.432,24,0.338,0.09399999999999997
Attr3,7,1.103,25,0.787,0.31599999999999995
Attr4,7,0.432,25,0.574,0.14199999999999996
Attr3,7,1.103,26,2.843,1.74
Attr4,7,0.432,26,0.359,0.07300000000000001
Attr3,7,1.103,27,0.754,0.349
Attr4,7,0.432,27,0.415,0.017000000000000015
Attr3,8,1.033,9,1.795,0.762
Attr4,8,0.587,9,0.388,0.19899999999999995
Attr3,8,1.033,10,0.979,0.05399999999999994
Attr4,8,0.587,10,0.675,0.08800000000000008
Attr3,8,1.033,11,1.118,0.08500000000000019
Attr4,8,0.587,11,0.451,0.13599999999999995
Attr3,8,1.033,12,0.863,0.16999999999999993
Attr4,8,0.587,12,0.798,0.21100000000000008
Attr3,8,1.033,13,0.733,0.29999999999999993
Attr4,8,0.587,13,0.899,0.31200000000000006
Attr3,8,1.033,14,4.144,3.111
Attr4,8,0.587,14,0.37,0.21699999999999997
Attr3,8,1.033,15,2.711,1.678
Attr4,8,0.587,15,0.399,0.18799999999999994
Attr3,8,1.033,16,0.804,0.22899999999999987
Attr4,8,0.587,16,0.82,0.23299999999999998
Attr9,8,302.0,16,296.0,6.0
Attr3,8,1.033,17,2.707,1.674
Attr4,8,0.587,17,0.339,0.24799999999999994
Attr3,8,1.033,18,1.333,0.30000000000000004
Attr4,8,0.587,18,0.488,0.09899999999999998
Attr1,8,158.0,19,161.0,3.0
Attr3,8,1.033,19,0.988,0.04499999999999993
Attr4,8,0.587,19,0.523,0.06399999999999995
Attr3,8,1.033,20,2.522,1.4889999999999999
Attr4,8,0.587,20,0.378,0.20899999999999996
Attr3,8,1.033,21,1.141,0.1080000000000001
Attr4,8,0.587,21,0.403,0.18399999999999994
Attr3,8,1.033,22,1.048,0.015000000000000124
Attr4,8,0.587,22,0.491,0.09599999999999997
Attr3,8,1.033,23,0.769,0.2639999999999999
Attr4,8,0.587,23,0.454,0.13299999999999995
Attr3,8,1.033,24,1.254,0.22100000000000009
Attr4,8,0.587,24,0.338,0.24899999999999994
Attr3,8,1.033,25,0.787,0.24599999999999989
Attr4,8,0.587,25,0.574,0.013000000000000012
Attr3,8,1.033,26,2.843,1.81
Attr4,8,0.587,26,0.359,0.22799999999999998
Attr3,8,1.033,27,0.754,0.2789999999999999
Attr4,8,0.587,27,0.415,0.172
Attr3,9,1.795,10,0.979,0.816
Attr4,9,0.388,10,0.675,0.28700000000000003
Attr3,9,1.795,11,1.118,0.6769999999999998
Attr4,9,0.388,11,0.451,0.063
Attr1,9,149.0,12,145.0,4.0
Attr3,9,1.795,12,0.863,0.9319999999999999
Attr4,9,0.388,12,0.798,0.41000000000000003
Attr3,9,1.795,13,0.733,1.0619999999999998
Attr4,9,0.388,13,0.899,0.511
Attr3,9,1.795,14,4.144,2.349
Attr4,9,0.388,14,0.37,0.018000000000000016
Attr3,9,1.795,15,2.711,0.9159999999999999
Attr4,9,0.388,15,0.399,0.01100000000000001
Attr3,9,1.795,16,0.804,0.9909999999999999
Attr4,9,0.388,16,0.82,0.43199999999999994
Attr3,9,1.795,17,2.707,0.9119999999999999
Attr4,9,0.388,17,0.339,0.04899999999999999
Attr3,9,1.795,18,1.333,0.46199999999999997
Attr4,9,0.388,18,0.488,0.09999999999999998
Attr3,9,1.795,19,0.988,0.8069999999999999
Attr4,9,0.388,19,0.523,0.135
Attr3,9,1.795,20,2.522,0.7269999999999999
Attr4,9,0.388,20,0.378,0.010000000000000009
Attr3,9,1.795,21,1.141,0.6539999999999999
Attr4,9,0.388,21,0.403,0.015000000000000013
Attr3,9,1.795,22,1.048,0.7469999999999999
Attr4,9,0.388,22,0.491,0.10299999999999998
Attr3,9,1.795,23,0.769,1.0259999999999998
Attr4,9,0.388,23,0.454,0.066
Attr3,9,1.795,24,1.254,0.5409999999999999
Attr4,9,0.388,24,0.338,0.04999999999999999
Attr3,9,1.795,25,0.787,1.008
Attr4,9,0.388,25,0.574,0.18599999999999994
Attr3,9,1.795,26,2.843,1.048
Attr4,9,0.388,26,0.359,0.029000000000000026
Attr1,9,149.0,27,141.0,8.0
Attr3,9,1.795,27,0.754,1.041
Attr4,9,0.388,27,0.415,0.02699999999999997
Attr0,10,95.0,11,93.0,2.0
Attr3,10,0.979,11,1.118,0.13900000000000012
Attr4,10,0.675,11,0.451,0.22400000000000003
Attr3,10,0.979,12,0.863,0.11599999999999999
Attr4,10,0.675,12,0.798,0.123
Attr3,10,0.979,13,0.733,0.246
Attr4,10,0.675,13,0.899,0.22399999999999998
Attr3,10,0.979,14,4.144,3.165
Attr4,10,0.675,14,0.37,0.30500000000000005
Attr3,10,0.979,15,2.711,1.7319999999999998
Attr4,10,0.675,15,0.399,0.276
Attr3,10,0.979,16,0.804,0.17499999999999993
Attr4,10,0.675,16,0.82,0.1449999999999999
Attr3,10,0.979,17,2.707,1.7279999999999998
Attr4,10,0.675,17,0.339,0.336
Attr1,10,93.0,18,96.0,3.0
Attr3,10,0.979,18,1.333,0.354
Attr4,10,0.675,18,0.488,0.18700000000000006
Attr3,10,0.979,19,0.988,0.009000000000000008
Attr4,10,0.675,19,0.523,0.15200000000000002
