Attr0,Attr1,Attr2,Attr3,Attr4,Attr6,Attr7,Attr9,Attr10,Attr11,Attr12,class
1,9,0,-3.055,0.088,1.562,0.186,0.054,0.639,-1.121,-0.757,1
1,9,0,-3.117,0.146,1.635,0.223,0.036,0.569,-1.15,-0.767,1
1,10,0,-4.066,0.398,1.679,0.121,0.504,-0.315,-0.226,-0.873,1
1,10,0,-4.052,0.35,1.734,0.127,0.512,-0.377,-0.358,-0.855,1
1,10,0,-3.894,0.117,1.973,0.043,0.411,-0.095,-0.436,-1.015,1
1,10,0,-3.676,-0.185,2.377,0.096,0.303,0.296,-0.358,-1.205,1
1,10,0,-3.644,-0.215,2.307,0.046,0.28,0.272,-0.539,-1.226,1
1,10,0,-3.337,-0.347,2.129,-0.058,0.295,0.246,-0.687,-1.241,1
1,11,0,-2.463,-0.197,1.15,0.234,0.066,0.738,-1.382,-0.498,1
1,11,0,-2.377,-0.266,1.09,0.24,0.107,0.702,-1.256,-0.62,1
1,11,0,-2.382,-0.294,1.051,0.211,0.151,0.654,-1.286,-0.609,1
1,11,0,-2.453,-0.32,1.04,0.174,0.158,0.59,-1.318,-0.587,1
1,11,0,-2.46,-0.325,0.928,0.122,0.274,0.532,-1.113,-0.769,1
1,11,0,-2.391,-0.347,0.843,0.089,0.417,0.502,-0.86,-0.978,1
1,12,1,-3.415,-0.538,2.038,0.622,-0.701,-0.66,-0.418,0.781,1
1,12,1,-3.705,-0.204,1.569,0.883,-0.94,-0.691,-0.162,0.598,1
1,12,1,-3.699,-0.251,1.585,0.85,-0.867,-0.71,-0.19,0.567,1
1,12,1,-3.49,-0.474,1.747,0.733,-0.816,-0.787,-0.222,0.41,1
1,12,1,-2.852,-0.805,1.565,0.688,-0.664,-0.916,-0.279,0.489,1
1,12,1,-2.527,-0.926,1.613,0.628,-0.687,-0.808,-0.354,0.625,1
1,13,1,-4.711,1.166,1.746,0.311,-0.691,-0.137,-0.288,1.023,1
1,13,1,-4.689,1.015,1.802,0.313,-0.663,0.106,-0.325,0.838,1
1,13,1,-4.756,1.197,1.54,0.262,-0.741,0.075,-0.26,0.876,1
1,13,1,-4.763,1.305,1.548,0.308,-0.792,-0.124,-0.107,0.885,1
1,13,1,-4.754,1.329,1.765,0.217,-0.782,-0.154,0.023,0.85,1
1,13,1,-4.687,1.152,1.915,0.201,-0.692,-0.105,-0.143,0.884,1
1,14,1,-4.047,0.913,1.479,0.258,-1.117,-0.423,-0.336,0.982,1
1,14,1,-3.836,0.508,1.721,0.28,-0.911,-0.592,-0.631,1.023,1
1,14,1,-3.661,0.3,1.816,0.333,-0.858,-0.732,-0.809,0.995,1
1,14,1,-3.572,0.228,1.791,0.382,-0.961,-0.74,-0.936,1.007,1
1,14,1,-3.461,0.04,1.854,0.386,-1.003,-0.638,-1.04,1.051,1
1,14,1,-3.5,0.068,1.876,0.363,-0.982,-0.671,-1.006,1.101,1
