Attr0,Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Attr10,Attr11,Attr12,Attr13,Attr14,Attr15,Attr16,Attr17,class
86,47,76,124,53,9,158,43,20,164,170,361,175,77,1,7,182,191,1
88,38,74,156,63,13,137,47,18,137,157,285,125,64,3,7,198,206,1
86,36,51,113,54,5,118,57,17,125,138,206,126,80,9,7,181,184,1
93,48,81,137,56,10,159,43,20,159,175,367,186,75,9,6,183,192,1
95,44,79,161,63,9,145,46,19,147,161,315,160,64,5,9,198,206,1
84,45,78,155,64,8,145,45,18,147,169,319,175,71,2,3,188,199,1
95,44,80,162,63,9,145,46,19,147,161,315,158,64,4,9,199,207,1
90,46,78,148,61,9,147,45,19,152,168,323,198,70,12,10,188,199,1
85,35,48,111,55,3,117,57,17,122,136,204,135,86,7,7,180,184,1
93,42,79,141,57,9,150,44,19,146,171,334,158,71,5,18,187,199,1
90,46,77,140,60,11,159,42,20,154,170,369,185,75,14,7,184,192,1
90,47,78,142,59,11,159,43,20,159,172,369,185,75,11,10,183,192,1
93,40,62,117,49,7,131,51,18,144,160,249,155,78,8,6,184,184,1
87,48,75,134,57,10,159,43,20,163,169,363,185,76,2,1,182,191,1
89,47,84,147,58,10,153,44,19,152,174,349,186,74,12,7,185,196,1
87,47,77,126,53,10,158,43,20,163,171,364,174,77,1,7,182,192,1
91,43,88,159,61,9,149,45,19,155,164,327,140,64,1,24,196,206,1
86,37,52,116,56,5,121,55,17,125,139,217,138,82,7,2,179,183,1
90,47,83,147,60,9,153,43,19,155,177,348,190,75,1,3,185,195,1
84,37,58,112,53,5,121,55,17,128,141,216,138,79,1,6,181,184,1
92,42,69,123,51,6,138,49,18,144,164,281,171,78,4,15,183,185,1
95,46,78,162,65,11,161,42,20,155,175,378,174,73,8,5,185,194,1
91,43,66,150,62,7,136,48,18,145,165,279,166,71,1,8,188,194,1
89,47,81,144,60,9,149,44,19,155,172,332,198,74,1,0,185,195,1
96,45,87,169,67,9,154,43,19,149,167,353,176,67,10,7,192,200,1
94,49,84,137,55,10,158,43,20,160,176,366,186,75,7,6,183,192,1
85,44,71,149,62,8,143,45,19,146,170,307,178,71,2,3,187,196,1
95,38,64,115,49,8,133,52,18,140,159,256,139,79,8,16,183,183,1
92,41,67,124,52,6,139,49,18,143,161,278,166,80,5,17,182,184,1
93,48,86,160,63,10,156,43,20,161,177,361,186,74,4,15,184,195,1
84,36,70,144,61,9,135,48,18,133,157,277,137,67,9,9,194,202,1
89,44,75,125,54,9,156,44,20,151,163,352,176,76,12,11,184,192,1
96,39,63,129,54,7,131,52,18,141,158,249,149,78,7,7,184,184,1
95,39,57,116,51,6,132,52,18,139,153,254,150,86,6,0,180,182,1
89,35,69,137,58,6,125,53,17,128,146,235,112,64,4,18,198,206,1
85,35,47,110,55,3,117,57,17,122,136,203,136,87,6,8,180,184,1
89,42,65,144,60,9,133,50,18,142,160,266,162,68,6,3,191,198,1
85,36,65,143,59,6,129,51,18,130,149,250,119,64,3,13,195,203,1
90,48,80,136,56,11,159,43,20,167,170,365,185,75,1,13,182,192,1
85,47,76,123,53,9,157,43,20,164,169,360,175,77,1,7,182,191,1
85,36,60,115,54,5,119,56,17,131,140,209,129,72,1,8,186,190,1
84,44,80,138,57,11,156,43,20,156,167,352,175,74,6,18,183,193,1
86,36,68,152,63,8,137,48,18,134,162,283,124,70,1,9,189,196,1
86,37,52,115,54,5,115,57,17,126,135,196,142,73,10,20,186,190,1
90,45,83,134,54,10,156,43,19,156,171,355,170,74,3,7,183,193,1
85,35,50,114,55,4,118,57,17,123,138,206,129,82,11,5,180,184,1
87,39,60,135,58,6,118,55,17,135,141,210,146,62,8,8,196,203,1
94,41,82,170,65,9,145,45,19,145,163,315,140,64,3,8,198,206,1
85,45,76,160,66,8,145,45,18,148,170,315,174,71,1,2,188,199,1
91,38,71,160,65,22,140,47,18,140,161,295,129,66,5,9,193,202,1
83,37,54,119,58,5,122,55,17,125,141,220,133,81,5,1,179,183,1
96,44,85,166,66,10,155,43,19,150,167,356,158,67,3,10,192,201,1
92,40,66,117,49,7,139,50,18,141,159,276,153,83,9,19,182,183,1
95,37,70,125,52,8,128,53,18,138,156,240,125,72,0,13,188,187,1
90,47,85,160,64,10,162,42,20,161,176,385,185,73,7,3,185,195,1
91,48,84,146,60,11,157,43,20,165,171,358,187,73,4,13,183,193,1
89,40,57,123,54,6,131,52,18,141,149,247,157,82,6,7,179,184,1
96,44,86,168,66,10,154,43,19,149,167,352,169,67,7,8,192,201,1
89,46,84,146,58,10,153,43,19,151,174,349,186,74,13,7,185,196,1
96,46,90,173,68,10,157,43,20,152,171,360,188,68,15,14,190,200,1
87,48,75,134,57,10,159,43,20,163,169,365,185,75,2,1,182,191,1
91,38,70,160,65,24,140,47,18,139,161,295,129,66,4,10,192,202,1
83,37,60,112,53,5,121,55,17,128,142,217,136,79,1,6,181,184,1
93,36,68,143,58,8,132,50,18,135,159,261,125,68,2,14,192,197,1
93,43,80,157,62,8,146,45,19,146,163,316,161,66,4,11,195,203,1
86,47,75,135,57,10,160,43,20,163,170,370,183,75,2,1,182,192,1
89,46,76,132,54,11,160,43,20,161,173,369,171,77,0,14,182,192,1
93,36,69,129,54,7,128,51,18,132,155,245,117,66,0,4,194,195,1
90,47,81,145,60,9,151,43,19,155,174,337,197,75,1,1,185,195,1
92,47,83,157,62,10,155,43,19,153,177,356,186,74,3,11,185,196,1
90,46,78,141,61,11,159,42,20,155,169,367,185,74,16,7,184,192,1
95,37,70,141,58,8,132,50,18,139,160,256,130,70,2,8,189,191,1
93,36,66,150,61,8,133,50,18,134,153,265,119,62,8,3,200,207,1
89,41,82,141,57,9,149,44,19,145,172,331,161,71,3,18,187,200,1
88,36,50,110,54,4,119,56,17,126,138,212,146,82,6,3,180,183,1
93,47,85,138,54,10,157,43,20,160,178,365,186,75,3,9,183,194,1
86,39,57,127,56,6,115,57,17,135,136,199,147,64,14,7,195,201,1
85,35,49,113,55,4,118,57,17,123,137,205,131,84,9,6,180,184,1
87,36,68,146,60,8,133,50,18,132,153,265,121,63,4,15,198,206,1
89,40,78,154,64,9,144,46,19,139,168,311,148,70,7,6,188,197,1
93,43,83,134,54,10,155,43,19,151,174,354,163,74,7,10,184,196,1
93,41,82,161,63,9,144,46,19,143,160,310,129,63,5,9,199,207,1
96,45,86,164,64,9,155,43,19,149,170,357,173,67,1,11,192,202,1
86,39,60,137,58,6,118,55,17,134,140,211,144,62,7,8,197,204,1
85,35,44,110,54,2,119,57,17,121,139,207,136,89,6,1,180,183,1
91,42,65,146,60,9,134,49,18,142,163,268,165,69,6,7,191,198,1
95,38,66,125,52,8,132,52,18,139,157,250,138,77,8,9,184,183,1
92,46,79,159,65,11,161,42,20,159,175,378,177,74,5,8,184,193,1
89,41,84,141,57,9,149,45,19,144,171,330,160,72,5,16,188,199,1
90,39,79,161,66,9,143,46,19,138,165,310,151,68,7,7,190,200,1
93,40,62,117,49,7,130,52,18,144,159,248,156,78,7,6,184,184,1
92,46,83,141,56,10,157,43,20,158,177,364,187,75,1,17,183,195,1
90,46,74,134,55,11,160,43,20,160,172,370,175,76,0,13,182,192,1
92,42,64,154,65,9,134,49,18,142,163,268,168,70,6,11,191,200,1
85,37,69,148,62,8,137,48,18,134,161,282,129,70,4,6,190,197,1
93,41,64,120,50,7,134,51,18,143,163,261,151,78,14,13,184,184,1
89,39,79,161,66,9,143,46,19,139,166,311,150,69,6,6,190,200,1
88,36,51,110,53,4,118,57,17,128,137,205,129,83,3,14,180,184,1
85,36,69,143,60,8,132,50,18,130,152,265,126,65,2,10,194,202,1
94,49,84,137,54,10,158,43,20,161,177,366,186,75,7,5,183,193,1
88,41,63,134,57,6,122,54,17,142,146,226,156,64,7,4,195,200,1
94,39,60,117,49,6,131,52,18,142,157,251,153,81,7,3,182,183,1
85,35,45,110,54,2,117,57,17,121,137,205,138,89,5,5,180,183,1
84,36,52,120,58,5,122,55,17,124,140,220,132,81,7,1,179,183,1
92,42,64,156,66,8,134,48,18,142,163,270,169,71,5,12,191,199,1
89,40,77,159,65,9,144,46,19,141,167,314,142,69,0,5,190,200,1
87,40,63,135,58,6,121,54,17,140,144,221,153,64,7,5,195,201,1
85,45,80,133,55,11,159,43,20,156,170,363,172,76,8,20,182,192,1
86,39,58,128,56,6,115,57,17,135,138,201,148,64,13,7,195,200,1
92,41,81,164,67,9,143,46,19,141,164,310,167,67,12,11,192,201,1
87,36,56,112,53,5,118,56,17,130,139,207,127,75,2,10,183,187,1
90,36,75,138,55,8,132,50,18,134,156,256,124,68,0,11,191,192,1
93,47,84,162,65,10,156,43,19,156,173,355,180,74,6,14,183,195,1
84,37,69,145,62,8,136,48,18,134,159,280,136,68,9,8,193,200,1
89,41,84,141,57,9,149,45,19,144,171,330,160,72,6,16,188,199,1
92,42,68,124,52,6,139,49,18,143,162,278,166,79,5,17,182,184,1
88,37,51,112,54,5,120,55,17,126,138,214,144,82,7,3,180,183,1
94,39,79,159,62,8,141,46,18,146,160,300,125,62,10,6,200,207,1
88,36,51,111,54,4,119,56,17,127,137,210,144,83,7,6,180,183,1
94,41,84,170,65,9,147,45,19,145,163,323,141,64,3,12,197,206,1
91,36,65,160,66,8,135,49,18,135,158,275,124,65,3,25,195,205,1
92,41,64,123,51,7,135,50,18,143,163,264,156,78,13,13,184,184,1
86,35,61,141,59,6,128,51,18,130,148,246,115,63,3,11,197,204,1
89,47,83,132,55,10,157,44,20,160,169,354,176,74,4,8,182,191,1
95,39,63,112,48,7,133,52,18,141,160,256,142,79,7,17,183,184,1
89,39,79,155,64,9,143,46,19,138,167,310,150,70,8,7,188,197,1
91,36,66,150,60,8,133,50,18,134,153,265,119,62,7,9,201,208,1
95,38,63,123,51,7,133,52,18,139,156,253,142,80,9,5,183,182,1
86,46,77,149,62,8,145,45,19,150,171,319,180,72,0,5,187,197,1
87,47,77,133,55,10,160,43,20,163,172,369,179,76,1,4,182,192,1
94,46,90,172,68,11,156,43,20,153,172,358,189,68,12,19,190,200,1
90,48,84,155,63,11,160,43,20,166,174,374,185,74,3,15,184,194,1
92,48,84,148,62,11,156,43,20,165,171,355,187,73,6,14,184,194,1
94,40,68,122,50,7,137,50,18,141,161,271,149,80,8,15,182,183,1
96,44,85,166,66,10,154,43,19,149,167,354,162,67,4,9,192,201,1
94,36,71,146,60,8,133,50,18,135,160,262,127,68,2,6,192,196,1
96,45,87,167,66,9,154,43,19,149,168,352,175,67,7,9,192,201,1
85,35,64,127,56,5,117,56,17,125,138,203,125,67,1,21,193,199,1
89,40,59,132,56,6,119,55,17,137,143,213,152,64,9,6,194,200,1
94,47,85,162,64,10,157,43,19,155,176,364,185,72,8,13,187,197,1
85,35,65,123,55,5,119,56,17,127,139,210,129,71,1,18,187,191,1
90,48,77,132,56,10,158,43,20,165,169,358,186,77,1,7,182,191,1
90,47,85,161,64,10,162,42,20,159,176,387,185,72,9,1,185,195,1
92,40,66,117,49,7,139,50,18,141,159,276,154,83,9,19,182,183,1
91,42,64,155,66,9,133,49,18,142,161,266,166,69,7,9,192,201,1
94,46,86,171,66,9,152,43,19,147,170,345,180,67,6,9,194,203,1
85,45,74,149,62,8,144,45,19,148,171,313,179,72,1,4,187,196,1
92,37,74,137,55,8,131,51,18,136,157,255,125,69,0,11,190,191,1
88,36,68,148,60,7,132,50,18,133,152,264,119,62,5,17,200,208,1
98,38,68,131,54,8,130,52,18,142,158,247,133,72,2,11,186,186,1
92,48,83,168,68,10,161,42,20,162,175,377,184,71,4,16,186,196,1
96,46,88,164,64,10,158,43,20,155,174,368,184,69,13,11,189,198,1
85,36,65,122,54,5,119,56,17,128,140,211,130,72,1,17,186,190,1
96,45,88,162,64,9,149,45,19,147,165,328,173,65,16,18,196,204,1
86,37,58,115,54,5,118,56,17,130,139,206,131,72,3,10,186,190,1
92,40,58,126,54,6,130,52,18,141,152,247,157,80,6,7,181,184,1
89,45,81,266,110,44,155,43,20,160,207,351,176,91,6,16,183,192,1
88,36,51,111,52,6,116,57,17,127,136,202,132,77,5,17,182,186,1
91,42,67,136,56,8,135,49,18,142,163,272,166,72,5,8,188,193,1
89,41,64,137,57,6,124,53,17,141,147,232,155,64,10,2,197,202,1
93,36,69,126,52,8,127,52,18,134,155,239,117,68,1,8,192,192,1
86,36,68,146,60,6,131,50,18,131,151,257,120,63,4,15,197,205,1
93,48,81,136,56,9,158,43,20,159,175,366,185,76,10,6,183,191,1
92,40,66,111,48,7,138,50,18,140,159,276,147,84,11,18,182,183,1
90,46,73,136,58,11,161,42,20,156,170,374,185,76,4,8,182,192,1
94,46,90,159,63,11,159,42,20,157,175,371,171,70,6,20,188,199,1
83,37,61,113,53,5,121,55,17,129,142,217,134,78,0,7,181,185,1
91,47,84,148,60,10,154,44,19,159,172,351,187,73,10,11,185,195,1
90,42,66,145,59,8,134,49,18,142,163,269,163,70,5,4,189,195,1
84,44,80,139,57,11,155,44,20,157,166,349,174,74,5,16,183,193,1
90,44,68,151,63,7,135,48,18,145,165,272,162,74,2,2,187,191,1
85,35,47,110,54,3,117,56,17,123,136,205,140,87,5,7,180,183,1
93,41,63,122,51,6,134,51,18,143,163,261,154,78,15,11,184,184,1
91,47,87,157,63,11,160,42,20,163,175,373,180,72,4,17,186,196,1
89,47,81,144,60,9,150,44,19,156,172,333,199,75,2,0,184,194,1
90,46,73,136,58,11,161,42,20,156,170,373,185,76,3,8,182,192,1
91,38,66,123,52,7,131,52,18,138,154,249,140,77,10,8,183,184,1
92,36,66,150,60,8,133,50,18,134,153,265,119,62,7,8,201,208,1
84,37,53,120,58,5,122,55,17,125,141,219,132,80,6,1,179,183,1
85,40,55,114,51,6,131,52,18,141,147,247,156,83,8,6,178,183,1
88,45,76,133,55,11,159,43,20,159,172,367,171,76,2,17,182,192,1
91,43,88,163,63,9,149,45,19,152,164,329,141,64,1,21,196,206,1
87,45,79,301,125,49,152,44,19,157,229,342,174,97,1,12,185,195,1
91,35,58,136,58,6,121,55,17,132,141,221,117,63,6,16,197,203,1
88,46,79,148,61,9,147,45,19,152,169,324,187,71,5,7,188,198,1
86,44,82,133,55,10,158,43,19,155,170,360,171,75,10,19,183,193,1
87,48,75,138,58,10,161,43,20,161,170,371,185,75,2,1,183,192,1
92,37,74,141,57,8,132,50,18,135,158,258,125,69,0,9,191,193,1
90,48,77,133,56,10,159,43,20,166,169,364,185,76,1,12,182,191,1
87,48,75,135,57,10,160,43,20,164,169,369,185,75,2,4,182,192,1
86,39,60,137,58,6,118,55,17,134,140,211,144,62,7,8,198,204,1
92,47,86,159,64,11,159,43,20,161,175,372,185,72,8,14,187,196,1
93,47,84,162,65,10,156,43,19,156,173,355,181,74,5,14,183,195,1
91,47,80,133,54,10,159,43,20,161,175,368,179,76,5,7,182,192,1
93,43,88,169,65,9,150,44,19,147,164,335,143,65,2,17,195,205,1
94,41,82,170,65,9,145,45,19,145,163,316,140,64,3,9,198,206,1
93,43,84,133,54,10,155,43,19,152,174,352,164,74,10,11,184,196,1
91,38,66,123,52,6,131,52,18,138,154,248,140,76,9,8,183,184,1
86,39,58,128,56,6,115,57,17,135,137,200,148,64,14,7,195,200,1
91,47,84,165,66,10,162,42,20,159,176,386,184,72,8,4,185,195,1
93,45,90,175,70,12,156,43,20,155,172,357,191,69,14,20,189,199,1
86,36,68,148,62,8,138,47,18,133,163,285,124,71,2,4,189,195,1
91,48,79,139,57,10,159,43,20,160,174,368,185,76,10,9,183,192,1
89,36,66,146,59,8,132,50,18,134,154,263,119,63,5,20,199,207,1
84,44,80,140,58,11,156,44,20,157,166,349,177,74,5,16,183,193,1
96,45,87,169,67,10,154,43,19,149,167,352,172,67,8,8,192,200,1
99,46,89,172,67,9,156,43,19,149,170,362,183,67,16,7,192,200,1
84,44,81,134,56,11,158,43,20,156,169,359,173,75,8,20,183,193,1
88,40,79,148,62,8,145,45,19,143,168,316,159,71,4,14,188,197,1
87,47,74,136,58,10,161,43,20,161,170,371,185,75,2,3,182,192,1
94,43,80,137,55,10,152,44,19,150,173,344,161,72,6,18,185,198,1
94,42,80,162,64,9,144,46,19,144,162,313,159,65,7,9,196,204,1
94,48,84,162,64,10,156,43,19,155,177,358,186,74,4,14,184,195,1
86,46,80,149,62,9,147,45,19,151,170,324,180,71,0,5,188,198,1
94,45,82,165,66,9,145,45,19,147,164,315,178,65,11,14,194,202,1
89,46,77,131,54,11,160,43,20,162,174,369,172,77,0,11,182,192,1
92,41,67,124,52,6,139,49,18,143,161,276,163,80,6,18,182,184,1
93,41,63,124,51,7,134,51,18,143,163,260,155,78,14,11,184,185,1
89,45,77,166,67,8,144,46,18,147,168,310,177,68,6,7,192,200,1
93,47,86,160,64,11,159,43,20,160,175,372,185,72,8,14,187,196,1
94,35,66,151,61,8,132,50,18,134,153,262,118,62,8,2,200,207,1
88,36,69,143,59,8,138,47,18,131,163,288,126,70,6,2,191,198,1
87,36,52,113,56,3,118,57,17,127,137,204,134,86,8,12,180,183,1
90,43,71,156,63,7,136,48,18,145,159,279,167,65,3,6,198,206,1
89,34,58,138,58,6,124,53,17,130,145,232,114,63,4,13,198,204,1
85,37,69,143,59,6,130,51,18,130,151,253,121,65,2,13,194,201,1
96,44,90,160,62,10,151,44,19,147,166,334,170,65,17,20,196,204,1
90,47,84,162,64,10,162,42,20,159,176,388,184,72,8,0,185,195,1
89,43,68,151,64,7,134,49,18,144,164,271,161,74,3,1,187,192,1
90,47,75,139,58,11,160,42,20,157,172,372,185,76,10,9,183,191,1
91,47,84,149,61,10,155,43,19,158,175,354,186,74,3,8,185,195,1
86,40,62,137,58,6,120,54,17,137,142,217,147,62,7,6,197,203,1
90,41,86,143,58,9,149,44,19,143,170,333,160,72,9,17,188,199,1
91,43,84,133,54,10,155,44,19,154,174,351,164,75,10,12,183,195,1
93,48,81,137,56,10,159,43,20,159,174,366,186,75,11,7,183,192,1
85,36,68,144,60,6,130,50,18,130,150,254,121,65,2,13,194,202,1
90,44,71,156,64,7,136,48,18,144,159,281,170,66,8,3,195,201,1
89,40,62,133,58,6,122,55,17,137,147,220,150,74,11,3,187,189,1
91,40,79,159,63,9,144,46,19,142,163,311,134,66,3,7,195,203,1
87,42,64,151,64,9,133,49,18,141,157,265,160,67,7,2,192,201,1
90,41,84,141,57,9,149,45,19,143,170,330,158,72,8,14,188,199,1
92,40,79,164,65,9,144,46,19,143,165,314,141,66,2,6,194,203,1
84,36,64,119,54,5,120,55,17,128,141,214,132,75,0,13,184,188,1
89,44,84,139,56,10,157,43,20,155,177,363,178,75,3,17,184,195,1
98,38,69,125,52,8,130,52,18,139,157,243,132,73,0,12,186,185,1
89,36,67,149,60,8,133,50,18,134,153,265,119,62,6,15,201,208,1
96,38,68,133,55,8,130,52,18,142,158,248,130,71,3,10,187,187,1
93,36,69,128,54,7,127,51,18,132,155,244,117,66,0,3,194,195,1
92,46,86,162,64,11,159,43,20,157,174,369,181,71,7,15,187,197,1
86,36,70,142,60,8,132,50,18,130,153,265,126,66,1,10,193,201,1
88,36,51,109,52,5,118,57,17,128,137,205,126,80,2,14,180,184,1
89,36,66,148,60,7,131,50,18,132,152,259,119,63,6,7,198,205,1
93,39,78,163,65,8,139,47,18,140,157,292,126,63,4,7,200,207,1
90,47,82,145,60,9,151,43,19,155,174,339,195,75,1,1,185,195,1
96,45,87,172,67,10,154,43,19,148,171,353,180,68,12,13,193,201,1
91,48,85,158,64,10,159,43,20,164,176,370,186,74,3,15,184,195,1
90,43,70,155,63,7,136,48,18,145,160,279,167,66,3,6,197,204,1
85,40,54,117,53,6,131,52,18,140,145,247,157,84,7,7,177,183,1
93,43,82,136,54,10,155,43,19,149,176,359,161,74,1,6,185,196,1
88,41,63,133,58,6,123,54,17,137,147,223,151,74,11,3,186,189,1
93,45,85,169,66,9,151,44,19,147,168,342,177,67,2,5,194,203,1
84,37,60,114,53,5,120,55,17,130,141,212,131,74,1,7,184,188,1
92,41,64,122,50,7,135,50,18,143,163,262,154,78,15,12,184,184,1
93,47,86,162,64,10,156,43,20,159,176,359,182,74,5,15,183,195,1
93,41,63,124,51,7,134,51,18,143,162,259,155,78,13,11,184,185,1
90,47,81,144,60,9,150,43,19,155,173,336,197,75,1,0,185,195,1
95,45,86,166,67,10,155,44,19,151,168,353,174,69,12,9,190,198,1
94,46,76,161,65,11,161,42,20,155,175,380,172,74,7,4,184,193,1
87,35,69,140,58,6,127,52,17,128,147,242,114,64,3,17,197,205,1
88,39,60,131,56,6,118,55,17,136,142,209,152,64,9,8,193,199,1
95,45,86,169,66,9,153,44,19,148,167,348,175,67,6,7,192,201,1
90,46,78,141,61,11,159,42,20,155,169,368,185,74,15,7,184,192,1
