Attr0,Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,class
8,148,139.7150982929281,7.096053984098663,0.5025492240272275,0.6018473211698936,2.8844752852445357,67,424,30,0
2,19,-19.012324179906045,10.288532098999482,0.7472352273723283,0.5971628229061203,7.9353957144634855,-9,-15,0,0
34,4,34.530097485365886,-0.022869656814669792,1.0084119872676967,0.9993619413739889,42.583704488704996,6,-56,0,0
8,403,1352.5450100057296,22.160891683230332,0.5920536752860077,0.704135020270189,2.1854792365016875,446,721,355,0
13,55,1686.187056754709,6.882128601428441,0.5058432964646734,0.8280630661165536,3.7586946554047955,669,468,224,0
30,74,2217.0890354941143,7.073238148171578,0.4013653253033903,0.24980381803317175,7.687484468085151,245,314,-3,0
1,122,135.0794133042736,71.07869952728798,1.0072659972716471,1.000371393580085,59.96277222688604,102,29,2,0
6,20,228.13011799290763,2.319960700164602,0.5576686096308746,0.7585067129836922,36.576489586523,53,54,3,0
8,27,195.9264582969845,4.097739779789585,0.5146614394644132,0.7750112984837043,1.989075091402939,54,85,28,0
3,59,297.83123515247786,13.705565403059298,0.5901631550502859,0.8438121701333547,32.46241688576513,180,236,3,0
13,411,4929.341272183881,20.640381760850733,0.2498309747293868,0.877447749732468,2.558676691705493,1210,2145,355,0
9,67,583.5187792729178,5.989619713091356,0.2909916528686636,0.7619623390096063,2.105856574767462,157,131,89,0
7,61,428.0293368658935,4.9910896048110835,0.5668383428243772,0.9217682625145325,2.735123693905949,203,200,159,0
8,47,270.17593125811214,3.115504229775702,0.5061942986227269,0.9008505730751855,2.8373615910933103,126,224,58,0
4,43,327.0310214923089,10.384842928697966,0.3821798277485883,0.7413897635285516,35.878689422032394,14,109,0,0
7,150,4655.1262795915045,25.59901118683255,0.3324325586788949,0.7552090577074283,5.577070551833153,1048,1433,375,0
2,13,89.27064165499846,11.03169148602155,0.9616156917718022,0.2621706743085219,12.050470754842344,-11,-36,-1,0
3,366,754.0549525268816,45.18789559559115,0.5075840197376025,0.40063039428093516,37.397208067134954,263,435,16,0
8,89,415.02571823666415,12.557118765309479,0.15657903683094546,0.6025525250596515,2.220016725865268,151,147,78,0
25,56,685.9221664244523,2.3367682264066243,0.3426182321941103,0.5531126316833174,2.7524942047681265,826,-77,63,0
36,46,742.8937472732703,-1.0473163967651082,0.3297793200193369,0.22548760879737595,12.325877928259295,33,375,33,0
9,380,3893.8393887864786,25.511873431282734,0.1800101413300439,0.6001937607664927,2.5698330902977222,805,1768,368,0
9,109,583.1884912092437,5.9046949470886245,0.552696261700051,0.9259434188477069,2.502728624379783,271,456,110,0
8,297,6869.012647274006,15.298426799034374,0.1435946268795904,0.5599829164598037,1.8804710609429929,861,1512,374,0
18,32,328.0127585022908,5.939110408505284,0.6359607089139171,0.7266474836789991,8.339467330875806,224,265,67,0
1,174,277.86431855722583,90.38151609220316,0.8553784827327396,0.5430683519297166,44.3010536726785,155,145,3,0
7,44,306.79629735533143,1.9542329507345444,0.43054159216458704,0.5810742976493907,9.89105921466452,165,69,14,0
0,169,248.59413547839858,102.11315587812267,0.9882645613474883,0.9997691090157064,11.214259796975275,95,57,13,0
7,73,563.6018678311787,10.662619005478273,0.3033518446217887,0.8436332081737692,2.2477632736252784,368,378,49,0
1,187,130.34683119609974,88.5344751476578,0.37565526767809354,0.9946619772233014,22.030389459731754,37,62,7,0
8,58,1404.2939104674365,19.072480988529037,0.37145236706445106,0.7000409814449837,2.2025298465529928,141,543,82,0
7,12,107.85973611608199,2.0485381479551834,0.4488965016736819,0.91350300578681,5.078057844604001,35,-100,9,0
17,41,331.52768744871605,3.263689267192327,0.15617368373508023,0.5689131854779906,1.4714158675027518,86,140,58,0
43,56,762.6427190640849,-1.987598746042174,0.5220478288850887,0.9129036925939817,80.39737102262139,369,543,44,0
15,405,4782.827348111734,24.509004741971083,0.2950283980603073,0.5864424094068584,3.648556824490833,1001,2913,319,0
7,49,319.56620153776214,4.5735619953737805,0.4158910162061451,0.3699966465254414,7.4116743927565505,48,115,23,0
8,32,315.392684756462,7.602555718958627,0.3851928433129801,0.7915899799925897,8.043140880461232,50,126,6,0
7,8,106.97835024669432,3.0298470647660385,0.4480647734954926,0.6051138077003965,9.065306516883606,35,-44,5,0
0,54,116.95802650897552,36.50166006133076,0.307190285083703,0.5520782047152751,2.984323595063357,9,18,7,0
3,263,1526.8178677394321,11.026848940714657,0.575198172058256,0.593063098763288,9.597585105455003,999,708,38,0
41,59,4556.805001841821,3.9375020939945573,0.4134153372256335,0.6960581082856936,2.286188868606296,896,664,162,0
26,454,3539.2912228237683,8.128557508564533,0.25653912511601895,0.6324285278046518,24.881332170864887,1208,2930,290,0
0,22,28.075079750620674,11.899904231522328,1.0165429240123274,0.9981274625981068,9.470190585933217,54,3,-2,0
7,21,116.1248308543499,3.488681252393497,0.5090197109174894,0.9238212187767033,2.334123543627895,66,114,11,0
4,12,68.74504528182703,3.6076555781379667,0.5720043314541158,0.9973188160064399,7.190989796449922,28,23,9,0
8,13,131.72396283797684,1.047403618908976,0.4437278308004878,0.584344530267591,9.401856994655319,27,9,6,0
41,-1,47.447173602566096,-1.3964300211278458,1.024226524563288,0.9986385421643095,14.899707125928604,38,-116,-3,0
6,43,142.56953712712573,13.231689314649351,0.19122533835995661,0.4662334039350633,2.288861811431353,70,176,21,0
11,56,726.2069722401507,3.067607306023964,0.49888613609414484,0.8158970266543735,3.4574217906993265,99,509,93,0
7,75,302.52493212563826,19.05762406330021,0.3284944000464274,0.8010718482046508,1.8169993460962768,70,133,11,0
8,41,1234.9766835755547,1.1464638836911756,0.36287438557733115,0.8140437441343698,6.342977903213859,123,102,48,0
1,40,106.0188599306171,38.97739664889889,0.9795959254862326,1.0002339333195884,10.431955477008046,32,11,2,0
15,103,330.6672364505382,8.734292945450886,0.40001163655557787,0.9330547711933808,2.2140778346352867,130,492,82,0
8,60,731.0291800553877,10.405483764889171,0.3710021457226664,0.8433969097666286,2.247884337551596,200,346,102,0
8,345,1717.459370427711,29.703251909745042,0.38498392507698187,0.8112994295319459,2.217414955878353,771,1032,276,0
50,501,9639.898576187963,14.88927185824129,0.08876150567105279,0.3717578678788999,3.7399349713695282,1189,3338,348,0
0,18,26.577009099048766,16.617368189682313,0.9850763291183657,1.0001869256336375,9.573718782194405,46,-10,3,0
7,40,306.4553858822677,3.9510092472115916,0.3377597856994261,0.6921024545752095,2.0909890585978967,42,92,9,0
1,87,88.53429994510424,90.9792494987842,1.0066629503781976,1.0022284365813432,76.37443826995985,84,77,2,0
18,-2,175.66744246469284,0.5199767012601255,1.0289074329898245,0.9997394337095198,35.875461495466425,65,24,-2,0
0,48,175.09855228687894,27.756169875473873,0.79746529710853,0.9973599911938855,3.5416764636712124,-17,-8,3,0
9,156,1161.1896803819614,24.6508022954121,0.3950823755078855,0.7397819878545402,0.8495599061630648,205,319,81,0
45,23,443.6204665642431,1.3549457477831042,0.3292415434229115,0.7488511750636736,2.2859101821726115,67,93,48,0
0,41,148.79435404398203,25.69402612658797,0.967871969289303,0.9954793914846654,72.61222936543975,44,7,-2,0
1,43,157.0963610576912,21.999457067226256,0.9032477614913222,1.0013129053703387,10.125250552275293,23,0,3,0
9,100,1153.529367564547,4.101820230213927,0.3084181811568486,0.8359556375069024,2.40945117721009,364,631,96,0
1,117,197.21743847248885,70.33987830499709,0.4857418265703804,0.9980485147954135,18.170007669441034,130,-4,10,0
0,14,49.564762823989696,43.28342208741757,1.0265526020470297,0.9988686782689739,12.298460645670897,31,-20,1,0
0,211,336.4038082857048,100.31024435378137,0.9810779733306754,0.9987084665309105,36.61192844476472,151,138,4,0
1,24,47.628906061156,13.839962066101613,0.5553890624484763,0.9012567508578966,35.77451938857748,112,50,4,0
12,547,3100.208629570839,14.908090354714751,0.20537835040852115,0.6623749168596003,1.9416650333420626,999,1941,275,0
1,552,789.1392788253552,93.84529919995532,0.5736150066218246,0.44197566795262955,24.467017484256907,560,309,14,0
3,14,132.37644336135065,18.075703596154877,0.9790486530139436,0.9975252608827105,10.778697937973611,-2,3,2,0
6,51,401.4918210038524,9.28235862306822,0.36349952006942565,0.7245748807538988,9.790025458815872,40,-158,4,0
9,64,272.95810698521177,5.0243861791954245,0.19269479501395412,0.7192265606399039,2.118701516208547,93,25,46,0
18,207,2589.3100344527224,8.960485624245264,0.23166953999268913,0.2977025265218267,2.6474160603086423,303,555,84,1
0,15,89.00628140136325,9.219215022867669,0.7968963006813383,0.9870165375750524,7.760014839408319,24,-28,0,0
10,103,560.4586642693579,5.7704927923340765,0.2169805393502012,0.7131480396026275,2.512701815871316,151,664,62,0
7,42,229.7443836769463,4.805664915113336,0.8182063771410935,0.7210492914215052,10.491540526394395,81,0,4,0
7,306,3328.5033487674646,19.296528567283154,0.2760545902559307,0.5061116550473566,2.220867321302563,501,1575,241,0
6,11,84.9114290076148,4.136786772427284,0.37905638536705777,0.9971897789781273,1.791168803941253,34,23,20,0
9,31,737.9299468973779,16.601153369097343,0.23457026454803603,0.8193215115400396,3.0276227107867446,326,533,112,0
0,129,113.83640367589291,105.8229450384649,0.21370629353232562,0.9961188284322391,2.594143224025978,83,120,16,0
7,78,276.08813745206544,13.752571806753252,0.5573738745615446,0.8422973745664527,3.2410525534594443,155,169,33,0
6,64,611.4485905231504,10.721100409518797,0.35458659997741315,0.9068847207024842,2.498088726726077,388,212,134,0
40,493,3954.794403980135,15.077731391038721,0.25415081081948876,0.26127793164350227,29.676209093047387,896,674,26,0
9,22,218.40627262421623,3.710435836038349,0.5150886944682712,1.0003409841026618,4.989537805363996,33,21,11,0
48,120,4918.205477703524,-0.13746516024418076,0.9816895299550934,0.9483727108557819,9.708104610717978,1214,1437,273,0
7,55,229.83461692961453,5.039956850119017,0.3758236590673788,0.74542169743233,1.9199814299710998,53,23,84,0
7,7,148.2992640717958,-0.2853844225977493,0.9841912425066042,1.0011630296396163,10.43875251090814,33,-82,-1,0
6,92,471.0964433112006,6.148489594254518,0.2867524720686986,0.8708186522689391,2.542632183327877,111,30,40,0
6,53,307.06715292296724,4.659288573334372,0.27819046106015966,0.7094730595519916,1.874705611345897,75,72,62,0
2,27,117.14023370003548,17.571559512148486,0.6474227463661637,0.998253935034127,3.0132423320883133,35,14,2,0
7,128,599.7222107545641,8.891675921940905,0.3821002305440987,0.5357347247425497,2.695463823560332,195,530,91,0
29,84,8073.682338208675,6.047562899678707,0.9963107835055118,0.9936355613532569,69.10077635714244,563,478,108,0
6,11,-15.713055239264293,1.5851365122775345,0.7231560183676717,0.949099361721845,4.823728384557251,4,-63,6,0
8,39,149.28710930622577,10.054858868132477,0.3603807927435127,0.9054611586297104,1.0971733447859773,67,120,28,0
1,93,124.30211347554692,77.0440975575542,0.8579185456749819,0.9979334087390943,18.76993425740455,48,8,3,0
26,491,6359.239373704413,29.327306156191316,0.38637641148555535,0.5235033322629875,10.185385993727706,1228,3330,374,0
41,8,258.88869204996854,-1.7539777149196007,0.7529606163612724,0.9081304262835636,37.246347130809184,156,-42,0,0
10,22,289.2839569994809,1.0559251803274703,0.29665291121710957,0.9024475207973581,10.461016988268995,91,108,12,0
9,24,100.31317940281829,1.7901415595161498,0.5811327932997985,0.8197768130851995,15.11495878712179,67,115,40,0
1,207,483.8973730864438,98.69109113375379,0.6386176240660255,0.9225400534634945,19.176213443281576,249,315,5,0
7,27,159.82538378982252,7.8732922032197825,0.212601721951875,0.9922016062728325,6.995061450940877,56,117,0,0
6,7,126.09412264816423,1.5324439007690696,0.9936132427142871,0.9907568103768429,75.72710891148833,51,-13,0,0
7,108,2478.205052926341,21.13980840012111,0.41804528095817517,0.6293374006384872,1.809512667183821,498,202,263,0
7,91,675.393086733236,5.4288572737436205,0.3017788786249265,0.779099584291568,2.4766634406806887,297,484,266,0
14,53,660.4536020134567,0.8808087097337776,0.33012461607079213,0.8060051712279985,64.18601287467064,185,195,53,1
24,20,462.0303872530241,1.4782969823676502,0.10203143698453021,0.23907955397689382,2.9326233068335448,73,61,3,0
11,16,222.0421877492676,1.2238675057297466,0.4958896931883306,0.6572909125710564,2.675590557739363,51,3,8,0
6,16,80.66381013952656,2.5790767551596345,0.9834405915765427,0.9984392712938043,16.236711976029273,25,7,0,1
7,32,235.71491136347782,2.3785174853614093,0.3202976997458155,1.001480854405739,2.480242531056067,61,81,30,0
0,54,74.17415884519639,33.09934221692177,0.7842604886278547,0.9992690982598796,17.897707595884647,31,4,2,0
8,86,1605.6674472956483,5.92091227785817,0.2978578763075699,0.8133055200486463,2.3349663749960596,215,603,98,0
7,25,178.06991012056017,3.456679110776543,0.36612482652535294,0.904923592952391,1.8626022211735778,57,111,30,0
8,12,316.26944502742344,1.9330235662493382,0.5682524483320431,0.9141928289543778,3.3554460994854516,125,210,34,0
0,25,55.17828195493421,30.484708075264653,0.9969033346128703,0.9990937376228386,10.4355740534848,59,-19,2,0
11,11,87.16100846286797,1.849808127154137,0.4360678242639082,0.9951728747022287,1.6622266621278925,55,54,20,0
6,80,503.48572096839166,23.0005439976859,0.4015787796608612,0.8194577318720413,2.3464514833770846,90,146,7,0
5,72,384.0197769138707,8.93097373448199,0.35708095616871866,0.7322825456388721,1.9651398550774526,128,43,63,0
9,28,302.05319899097896,3.056900696408047,0.2978430410947797,0.9109377887024247,2.4563811261341324,108,516,32,0
4,124,1615.7561784050922,4.685952383955393,0.38208001244974393,0.15711607579622072,13.287463139189988,304,430,175,1
7,171,8812.64349838807,22.95412442464202,0.5194556917878286,0.8925593056018353,9.74173074426257,1050,1537,116,0
8,14,149.6966804843503,1.1296476066006582,0.3728070863370849,0.9875531940427666,2.310396072205129,26,28,16,0
1,59,174.26684047553795,60.64764881824374,0.36460568662086723,0.997120644849924,2.4276106074374093,28,29,44,0
7,57,760.0960575728479,3.9287591275734464,0.3410777269303299,0.9038943997147721,1.8739616495122264,164,81,58,0
2,463,732.9175063391441,10.75678874963097,0.5832431208729161,0.7822001852151593,11.238548401007831,1188,658,100,0
45,156,2584.6464865367084,1.164710912139019,0.3797935339034611,0.20740666028813637,23.03350010680912,796,406,89,0
8,0,133.43381712212482,0.708231090400331,0.7093825597361056,0.8492204138463156,12.06123534687098,26,-103,4,0
9,54,643.4851151753066,3.4255405401688432,0.37236251566795014,0.7388585714511907,2.156952776754862,189,256,65,0
22,4,260.48797079510626,-0.3939304421937857,0.3954143067016683,0.786766922476408,29.160646054235833,107,58,4,0
2,34,157.62962438952124,27.385761797836846,0.47533906537719817,0.5360574082599938,0.8031098745887992,14,60,15,0
8,61,473.2069237182007,4.676042431554569,0.1417081010381666,0.6704213272856793,2.3427131436110296,154,424,63,0
1,103,198.42263083886516,57.164886904231324,0.999188805847328,0.99746364883662,26.290827265829027,138,140,2,0
1,179,1012.0588404974749,57.44621183945975,0.5543564019103819,0.6500391538770118,79.36674498761523,414,125,12,0
3,381,778.166570859764,53.42869803607056,0.7468771660863973,0.5570365158062234,40.8421693452937,625,176,13,0
38,210,4518.479232479122,4.815462962224453,0.3738252962801226,0.23427410831811069,75.94596952420792,689,43,20,0
27,347,7451.949821959532,9.48365824362147,0.7044967182323718,0.5333268047847044,88.84949679937105,312,3359,339,0
8,53,387.49822693039147,5.388603322682738,0.17815524699017904,0.8202954560263573,2.3365344259730954,102,166,45,0
26,330,9409.136461637649,2.9599414837709013,0.08329958984508404,0.6343601717173522,3.3625396281580002,312,3193,327,0
9,167,1439.3041786940212,16.730582236801716,0.3761952179246123,0.6020461966262322,6.064372548910092,306,374,46,0
40,3,237.13132803019943,-0.07006360132838729,0.9809960444819988,0.9970222330673618,24.644941123452778,61,-17,0,0
11,38,405.4505736847484,-0.2581502644978162,0.5727750884016164,0.6803262374516863,2.8100751338694034,47,144,57,0
7,23,248.6236516654089,1.5175537011029987,0.6816303182673122,0.8294603265271829,6.87301598336342,102,71,14,0
8,48,260.2235715890633,4.0028257511512235,0.3377879147178574,0.6365547704057899,1.7566143315031189,80,103,48,0
19,22,336.790547266545,1.0514477810650917,0.2934350626194469,0.5596447012480558,3.1018362070621066,66,73,12,0
1,184,175.86981483036564,85.99415288789837,0.9335117975055269,0.5508042072241714,37.75683274107092,131,161,5,0
51,367,9059.951866276078,-1.2365015264811499,0.10311190513055701,0.1538233061906272,11.883210270922126,1225,3342,116,0
1,42,191.21245251220748,37.08025500567459,0.6283968995714541,0.6597552503521776,4.3207762256870375,69,24,4,0
47,116,5997.950516790905,2.6146229821693225,0.06488736680056992,0.15698570481372126,80.3317638409822,1165,1265,254,0
2,56,261.8934905257459,3.8727366436485795,0.6505876499626301,0.7795315262185396,9.665758476532174,78,-18,8,0
11,32,666.2093339581265,3.200815715650472,0.4124760803379952,0.8363019964819097,15.074340712148233,126,40,-6,0
7,28,207.78887849680163,2.2865846011043054,0.2835542140436149,0.8217396559252519,2.5372448981268643,67,81,22,0
1,33,46.70730183071504,26.819864441580968,1.0114017502810169,0.999097664592926,15.738331202481438,26,8,1,0
7,7,103.92573282129177,1.5695693383942455,1.0055757071688578,1.0017745853137145,11.859285567831304,37,-7,2,0
2,92,579.5048541611588,51.5777947809668,0.4473621366397678,0.8908531402040186,15.764522426402774,285,47,11,0
27,307,8313.82882143735,1.6913986676369541,0.9318233388596038,0.4288692557199433,86.07120458655075,853,455,3,0
8,6,136.30554458691398,2.235784902871561,1.0438163777719278,1.0021757013117616,8.4303716996819,33,-256,6,0
7,16,117.18677208925428,2.995205251557073,0.3685922626371606,0.9946237155487049,1.9950637679075474,52,-38,12,0
25,56,-136.16340779639256,10.468391697663167,0.37349154265614143,0.637822993119416,2.07641774265765,172,303,89,0
8,32,254.95318421842705,3.3212615695618433,0.35936997579564633,0.6474050126525733,2.6792490611829827,53,151,25,0
9,74,3085.1103673944203,7.7361501535461885,0.7444618511359051,0.9196436302925741,8.824251170734174,594,646,57,0
8,17,189.91505005846713,1.0980356159141536,0.3713047378614178,0.8225420171379586,2.7273748090200067,56,98,11,0
2,32,193.88952003591035,12.882501833882037,0.6462288838813232,0.7355709235481601,35.656803851157726,145,46,1,0
10,130,1182.459085229632,7.228889870027034,0.37232571832569206,0.36349836241505,2.625751582736593,205,282,69,0
7,22,175.31341620282802,6.441163183641274,0.5070872661802681,0.9120639893851569,10.652947783669816,79,123,6,0
29,-5,154.4420575645591,-1.5804751614168593,0.9986523582417424,1.0011880478199324,11.571693226516917,-70,-121,-1,0
8,379,1490.8032140851678,21.328637215076157,0.3326701430449038,0.8901370535021944,2.431501741967675,392,684,153,0
1,107,266.69977943365154,26.497504051631903,0.37863315809669434,0.5953918421134426,6.945962959641719,70,12,15,0
7,18,157.364689587871,4.30959668366562,0.3445930864776845,0.8975744932797449,2.279648546392638,67,81,27,0
1,41,210.69812184719513,11.310587719553029,0.40197953415508053,0.6013778081615307,30.37574494072986,33,37,2,1
1,210,162.72922249363378,97.41244472353252,1.037106151428206,0.9990558222142691,67.80201223530504,154,143,0,0
9,51,319.2609315178352,4.742653263470444,0.39571010069537255,0.9221017721910283,2.5084056535303105,115,10,59,0
5,41,188.23255436311615,4.129271998368037,0.6345152300982398,0.9211748056941721,5.272832823592171,65,96,17,0
8,70,1103.3197138404014,18.742891831478925,0.3456209212834596,0.8506168551983414,2.5074214552611864,312,278,106,0
40,-7,2430.780660741915,0.9702319892044928,0.1453405223305425,0.0699185166383745,8.109299660897067,1,0,5,0
7,9,98.357693060979,3.1147946605035806,0.36177407919565185,0.8245060159911036,2.016489592940699,28,1,12,0
7,16,149.96342657296324,0.3193268218280023,1.0136264856347492,0.9136884589472756,18.29181737865441,38,27,2,0
1,60,885.9309773190946,41.76258511270888,0.6421620776958019,0.830698170808373,5.741176822176194,141,90,25,0
1,497,2827.8827180340845,56.522047313951845,0.8896111434203752,0.7109894106655309,41.815490424646875,750,261,11,0
8,21,211.91350513726206,2.8160782695724476,0.2964779456878527,0.7821875107918103,1.815049414022263,43,55,19,0
49,50,634.513830325307,2.042646261871984,1.0170934742944862,0.9961995895971322,71.00324585550545,217,870,49,0
9,52,188.27045505590536,2.7759329726905806,1.0021276193224815,0.9325149889105682,18.718487893378523,221,193,3,0
8,107,1327.8295838608171,8.431162079191138,0.14637837736856935,0.6032223632248513,2.599438292719366,179,286,86,0
9,92,749.5630251013397,3.7219424629911444,0.3882166629759446,0.8649063071143227,2.4371345939616536,190,391,71,0
1,50,133.55401892707044,46.087123293329505,0.998276943267481,0.998625229066404,21.42273811144706,25,31,1,0
8,62,402.82989464038667,5.390757499509614,0.38560300217449756,0.6459286871495669,2.2078496491633715,136,178,48,0
