Attr0,Attr1,Attr2,Attr3,Attr4,Attr6,Attr7,Attr9,Attr10,Attr11,Attr12,class
0,5,1,-3.347,-0.159,0.922,0.973,0.929,-1.211,-1.268,0.278,1
1,10,0,-2.742,2.729,-0.49,-0.573,0.07,0.771,0.053,-0.939,0
1,13,1,-4.057,1.925,1.331,0.273,-0.365,-0.665,-0.512,0.716,0
0,5,1,-2.656,1.263,0.464,-0.612,-0.16,0.857,-0.416,-0.596,0
1,14,1,-4.047,0.913,1.479,0.258,-1.117,-0.423,-0.336,0.982,1
1,12,1,-2.676,1.411,1.047,-0.04,-0.56,-0.03,-0.192,0.705,0
1,9,0,-3.055,0.088,1.562,0.186,0.054,0.639,-1.121,-0.757,1
1,14,1,-3.5,0.068,1.876,0.363,-0.982,-0.671,-1.006,1.101,1
0,2,0,-1.202,-0.253,0.809,-0.367,0.32,1.034,-1.385,-0.706,1
0,6,1,-2.889,-0.039,0.719,1.104,-0.415,0.097,-0.855,0.356,0
0,1,0,-3.088,1.389,-0.216,-0.329,0.045,-0.075,0.101,-0.134,0
0,5,1,-2.846,2.43,-0.153,-0.905,0.746,0.14,-0.114,-0.746,0
0,6,1,-3.76,-0.32,1.273,1.751,0.23,-0.723,-0.501,0.315,1
0,4,1,-3.587,3.128,-0.188,-1.164,0.051,1.344,-0.641,-0.253,0
0,7,1,-5.124,2.319,1.804,-0.277,-0.746,0.221,0.06,0.46,1
0,2,0,-1.215,-0.288,0.834,-0.379,0.503,1.337,-1.36,-0.682,1
0,2,0,-1.202,-0.253,0.809,-0.367,0.32,1.034,-1.385,-0.706,1
1,10,0,-3.983,3.695,-0.333,-1.01,-0.108,1.674,0.262,-0.231,0
1,10,0,-3.676,-0.185,2.377,0.096,0.303,0.296,-0.358,-1.205,1
0,3,0,-1.507,-0.457,0.256,-0.081,0.556,1.291,0.121,-0.456,1
0,1,0,-3.082,1.633,-0.147,-0.484,-0.086,-0.072,0.086,-0.564,0
1,14,1,-3.709,1.665,1.551,0.975,-0.396,-0.234,-1.154,0.736,0
1,11,0,-2.377,-0.266,1.09,0.24,0.107,0.702,-1.256,-0.62,1
0,7,1,-5.131,2.192,1.936,-0.591,-0.677,0.15,0.178,0.38,1
1,14,1,-3.5,0.068,1.876,0.363,-0.982,-0.671,-1.006,1.101,1
1,14,1,-3.709,1.665,1.551,0.975,-0.396,-0.234,-1.154,0.736,0
0,7,1,-3.001,2.263,-0.116,-0.922,1.286,-0.506,-0.566,-0.102,0
0,7,1,-5.105,1.968,1.719,-0.443,-0.969,-0.173,0.551,0.176,1
0,5,1,-3.046,1.462,0.935,-0.44,0.085,0.865,-0.178,-0.954,0
1,14,1,-2.902,2.988,0.057,-0.477,0.338,-0.368,-0.689,0.793,0
1,14,1,-3.396,2.257,0.407,0.204,0.067,0.044,-1.352,0.871,0
1,13,1,-3.456,2.027,0.887,0.281,-0.307,-0.387,-0.6,0.725,0
0,4,1,-3.485,-0.86,1.501,0.578,-0.663,-0.602,-0.318,0.575,1
0,4,1,-3.543,0.624,1.413,0.653,-0.803,-0.256,-0.65,0.423,0
0,0,0,-4.074,2.281,1.556,-1.613,0.222,0.252,0.775,0.125,0
1,14,1,-3.709,1.665,1.551,0.975,-0.396,-0.234,-1.154,0.736,0
0,1,0,-4.161,2.937,0.336,-0.968,0.088,0.237,0.565,0.823,0
1,12,1,-3.155,0.613,1.287,0.882,-0.624,0.067,-0.516,0.891,0
1,10,0,-2.482,1.896,0.112,0.285,0.022,0.832,-0.333,-0.764,0
0,6,1,-3.208,-0.608,1.098,1.529,0.186,-0.947,-0.248,-0.059,1
1,8,0,-1.53,0.029,0.054,-0.565,0.123,1.117,0.338,0.026,0
0,5,1,-3.518,0.716,1.788,0.584,-0.109,-0.016,-1.501,0.002,0
0,4,1,-3.162,-1.137,1.44,0.688,-0.447,-0.518,-0.52,0.641,1
0,2,0,-1.501,1.611,1.156,-0.883,-0.169,0.862,-0.151,0.164,0
0,3,0,-1.548,-0.4,0.244,-0.101,0.551,1.248,0.129,-0.456,1
1,8,0,-4.982,1.538,1.253,-0.64,-0.484,-0.31,-0.246,1.18,0
1,11,0,-2.453,-0.32,1.04,0.174,0.158,0.59,-1.318,-0.587,1
0,1,0,-4.314,-0.106,1.192,0.687,0.158,-0.193,-1.342,-0.447,1
0,4,1,-3.162,-1.137,1.44,0.688,-0.447,-0.518,-0.52,0.641,1
1,9,0,-3.055,0.088,1.562,0.186,0.054,0.639,-1.121,-0.757,1
0,7,1,-3.961,1.078,1.232,0.21,-0.536,-0.33,-0.268,1.098,0
1,10,0,-2.817,1.268,0.707,0.399,0.289,0.319,-0.691,-0.379,0
0,6,1,-4.417,3.765,-0.853,0.041,0.885,0.533,-0.757,-0.789,0
1,14,1,-3.461,0.04,1.854,0.386,-1.003,-0.638,-1.04,1.051,1
0,1,0,-2.441,0.191,0.255,0.411,0.395,0.761,-0.005,-0.564,0
0,2,0,-2.52,1.52,1.296,-1.103,-0.268,1.249,0.092,-0.682,0
1,8,0,-2.633,0.672,0.439,0.437,-0.402,-0.04,-0.366,-0.741,0
0,4,1,-4.544,3.046,-0.016,0.447,-0.094,0.885,-0.459,-1.099,0
1,12,1,-3.699,-0.251,1.585,0.85,-0.867,-0.71,-0.19,0.567,1
1,12,1,-3.705,-0.204,1.569,0.883,-0.94,-0.691,-0.162,0.598,1
1,10,0,-4.066,0.398,1.679,0.121,0.504,-0.315,-0.226,-0.873,1
0,0,0,-3.624,0.305,1.758,-0.194,-0.273,0.561,-0.577,-0.843,1
0,5,1,-3.268,-0.079,0.763,1.043,0.892,-1.293,-1.033,0.199,1
0,4,1,-3.162,-1.137,1.44,0.688,-0.447,-0.518,-0.52,0.641,1
0,6,1,-2.93,2.014,0.206,-0.088,0.142,-0.031,-1.437,0.615,0
1,8,0,-1.784,-1.074,1.324,0.289,0.924,1.307,-0.346,-0.521,1
0,6,1,-3.431,-0.5,1.173,1.59,0.162,-0.853,-0.364,0.084,1
0,7,1,-5.143,2.051,1.898,-0.555,-0.842,0.011,0.461,0.193,1
0,1,0,-3.141,3.314,-0.394,-0.19,0.137,0.631,0.547,-0.247,0
1,11,0,-3.209,1.85,0.555,0.425,0.067,0.077,-0.163,-0.944,0
0,3,0,-2.704,0.917,0.314,-0.756,-0.114,0.673,0.261,0.056,0
0,1,0,-1.976,0.389,-0.25,-0.065,0.127,0.478,-0.323,-0.345,0
1,14,1,-3.396,2.257,0.407,0.204,0.067,0.044,-1.352,0.871,0
1,11,0,-3.242,1.802,0.699,0.424,0.115,0.272,-0.205,-1.074,0
0,3,0,-2.058,-0.61,0.696,0.072,0.626,1.303,-0.192,-0.538,1
0,0,0,-3.783,1.974,0.606,-0.65,-0.134,0.528,0.392,-0.58,0
1,9,0,-3.0,0.042,1.529,0.187,0.104,0.759,-1.18,-0.634,1
0,7,1,-3.631,1.195,0.13,-0.065,-0.061,0.555,-0.594,0.806,0
1,8,0,-1.093,-0.922,0.844,0.009,0.891,1.453,-0.089,-0.4,1
1,11,0,-2.463,-0.197,1.15,0.234,0.066,0.738,-1.382,-0.498,1
1,14,1,-3.461,0.04,1.854,0.386,-1.003,-0.638,-1.04,1.051,1
1,9,0,-1.998,1.497,0.519,-1.236,0.273,0.151,-0.319,-0.49,0
0,0,0,-2.635,2.147,0.911,-1.407,-0.071,0.118,0.139,-0.685,0
0,6,1,-3.586,-0.38,1.307,1.587,0.18,-0.831,-0.471,0.198,1
1,11,0,-2.453,-0.32,1.04,0.174,0.158,0.59,-1.318,-0.587,1
0,5,1,-2.493,1.382,0.465,-0.369,0.187,-0.696,-0.31,0.348,0
0,4,1,-2.555,1.421,-0.233,-0.078,0.771,-0.112,-0.707,0.165,0
1,14,1,-3.836,0.508,1.721,0.28,-0.911,-0.592,-0.631,1.023,1
1,13,1,-3.591,2.78,0.812,-0.008,-0.268,-0.564,-0.788,0.948,0
0,5,1,-3.322,-0.303,0.963,0.921,1.059,-1.079,-1.004,0.112,1
0,6,1,-2.93,2.014,0.206,-0.088,0.142,-0.031,-1.437,0.615,0
0,1,0,-1.952,1.469,0.105,-0.154,-0.047,0.336,-0.098,-0.41,0
0,3,0,-1.45,0.199,-0.281,-0.372,0.369,0.855,0.303,-0.385,0
0,0,0,-2.255,0.902,0.454,-0.524,-0.614,0.761,-0.885,-0.118,0
1,10,0,-4.602,3.043,0.828,-0.298,0.423,0.57,0.387,-0.617,0
1,8,0,-1.093,-0.922,0.844,0.009,0.891,1.453,-0.089,-0.4,1
1,12,1,-2.64,1.322,0.861,0.026,-0.425,0.083,-0.235,0.781,0
0,2,0,-1.57,1.655,1.16,-0.923,-0.231,0.955,-0.273,0.065,0
1,11,0,-2.377,-0.266,1.09,0.24,0.107,0.702,-1.256,-0.62,1
0,2,0,-1.891,1.776,1.461,-1.05,-0.307,1.152,-0.239,0.325,0
1,9,0,-4.693,3.146,0.587,-0.731,-0.104,-0.021,0.637,-0.192,0
0,1,0,-3.917,3.496,-0.531,-1.15,0.605,0.977,-0.328,0.447,0
0,7,1,-4.426,1.167,1.315,0.189,-0.124,-0.244,-0.423,0.684,0
0,2,0,-1.202,-0.253,0.809,-0.367,0.32,1.034,-1.385,-0.706,1
0,6,1,-3.76,-0.32,1.273,1.751,0.23,-0.723,-0.501,0.315,1
1,9,0,-2.785,2.792,0.225,-0.985,0.07,-0.071,-0.257,-0.135,0
0,4,1,-3.958,3.922,-0.265,-1.201,0.202,1.163,-0.049,-0.039,0
1,13,1,-4.754,1.329,1.765,0.217,-0.782,-0.154,0.023,0.85,1
0,1,0,-4.275,0.162,0.662,0.94,0.711,0.073,-0.827,-0.655,1
0,3,0,-1.507,-0.457,0.256,-0.081,0.556,1.291,0.121,-0.456,1
1,8,0,-1.53,0.029,0.054,-0.565,0.123,1.117,0.338,0.026,0
0,0,0,-2.299,1.848,1.065,-0.861,-0.607,0.313,-0.253,-0.759,0
1,14,1,-4.094,2.499,1.017,0.683,-1.023,-0.127,-1.142,-0.421,0
1,10,0,-3.676,-0.185,2.377,0.096,0.303,0.296,-0.358,-1.205,1
0,2,0,-1.417,-0.319,1.072,-0.221,0.43,0.923,-1.486,-0.698,1
1,8,0,-1.784,-1.074,1.324,0.289,0.924,1.307,-0.346,-0.521,1
0,3,0,-1.548,-0.4,0.244,-0.101,0.551,1.248,0.129,-0.456,1
0,2,0,-1.417,-0.319,1.072,-0.221,0.43,0.923,-1.486,-0.698,1
0,2,0,-1.202,-0.253,0.809,-0.367,0.32,1.034,-1.385,-0.706,1
0,0,0,-3.604,0.235,1.786,-0.153,-0.096,0.488,-0.524,-1.003,1
0,0,0,-2.302,0.85,0.455,-0.488,-0.617,0.819,-0.887,-0.08,0
0,1,0,-1.672,0.328,-0.577,-0.363,0.18,0.682,-0.124,-0.109,0
0,5,1,-3.347,-0.159,0.922,0.973,0.929,-1.211,-1.268,0.278,1
1,11,0,-2.919,0.463,0.957,0.635,0.501,0.048,-0.134,-0.638,0
1,12,1,-3.705,-0.204,1.569,0.883,-0.94,-0.691,-0.162,0.598,1
0,7,1,-4.173,2.299,-0.13,0.122,-0.388,-0.328,-0.48,0.99,0
0,1,0,-4.314,-0.106,1.192,0.687,0.158,-0.193,-1.342,-0.447,1
0,3,0,-1.507,-0.457,0.256,-0.081,0.556,1.291,0.121,-0.456,1
0,6,1,-1.885,2.214,0.147,-0.148,0.252,-0.098,-0.874,0.245,0
1,12,1,-2.818,3.685,-0.558,0.025,0.688,-0.144,-0.93,0.282,0
0,7,1,-5.143,2.051,1.898,-0.555,-0.842,0.011,0.461,0.193,1
0,7,1,-3.417,1.984,0.234,-0.778,0.494,0.13,-0.704,0.764,0
1,13,1,-3.862,2.109,0.99,0.724,-0.293,-0.519,-1.055,0.653,0
0,3,0,-1.548,-0.4,0.244,-0.101,0.551,1.248,0.129,-0.456,1
0,4,1,-1.611,0.831,-0.048,-0.044,0.289,-0.092,-0.633,0.221,0
0,7,1,-2.813,2.327,-0.184,-0.755,1.202,-0.558,-0.669,0.054,0
0,1,0,-4.52,2.231,0.513,-0.528,0.198,0.242,0.161,0.769,0
0,7,1,-5.143,2.051,1.898,-0.555,-0.842,0.011,0.461,0.193,1
0,1,0,-4.275,0.162,0.662,0.94,0.711,0.073,-0.827,-0.655,1
1,12,1,-3.415,-0.538,2.038,0.622,-0.701,-0.66,-0.418,0.781,1
1,11,0,-2.453,-0.32,1.04,0.174,0.158,0.59,-1.318,-0.587,1
0,5,1,-3.775,2.188,0.687,-0.464,-0.157,1.673,-0.024,-1.144,0
1,8,0,-1.784,-1.074,1.324,0.289,0.924,1.307,-0.346,-0.521,1
0,5,1,-2.973,1.304,0.984,-0.508,0.248,0.728,0.073,-1.107,0
0,2,0,-2.679,1.731,2.003,-1.009,-0.822,1.232,0.128,0.72,0
1,14,1,-4.047,0.913,1.479,0.258,-1.117,-0.423,-0.336,0.982,1
0,7,1,-3.494,1.207,0.242,-0.43,0.236,0.545,-0.593,0.678,0
0,5,1,-2.685,1.971,0.033,-0.638,0.143,0.159,-0.218,-0.343,0
1,10,0,-4.066,0.398,1.679,0.121,0.504,-0.315,-0.226,-0.873,1
1,10,0,-4.052,0.35,1.734,0.127,0.512,-0.377,-0.358,-0.855,1
0,0,0,-4.074,2.281,1.556,-1.613,0.222,0.252,0.775,0.125,0
0,6,1,-2.729,2.104,0.138,-0.533,0.148,-0.407,-1.059,0.625,0
0,2,0,-1.215,-0.288,0.834,-0.379,0.503,1.337,-1.36,-0.682,1
0,2,0,-2.043,1.95,1.341,-1.049,-0.237,1.237,-0.283,0.306,0
1,11,0,-2.941,0.71,0.902,0.635,0.466,0.01,-0.342,-0.588,0
0,2,0,-1.384,-0.321,0.937,-0.289,0.463,1.096,-1.436,-0.701,1
0,5,1,-3.268,-0.079,0.763,1.043,0.892,-1.293,-1.033,0.199,1
1,12,1,-3.012,2.252,0.389,-0.11,-0.328,0.321,-0.559,0.234,0
0,6,1,-3.586,-0.38,1.307,1.587,0.18,-0.831,-0.471,0.198,1
0,5,1,-3.518,0.716,1.788,0.584,-0.109,-0.016,-1.501,0.002,0
0,5,1,-3.322,-0.303,0.963,0.921,1.059,-1.079,-1.004,0.112,1
1,8,0,-1.716,1.186,-0.515,-0.35,-0.404,0.678,0.172,-0.212,0
0,2,0,-1.417,-0.319,1.072,-0.221,0.43,0.923,-1.486,-0.698,1
1,13,1,-3.792,4.29,-0.125,-0.312,0.324,-0.053,-0.942,-0.301,0
0,0,0,-3.624,0.305,1.758,-0.194,-0.273,0.561,-0.577,-0.843,1
0,2,0,-1.384,-0.321,0.937,-0.289,0.463,1.096,-1.436,-0.701,1
1,10,0,-2.79,2.665,-0.44,-0.604,0.098,0.723,0.134,-0.91,0
1,13,1,-3.57,3.41,0.563,0.002,0.285,-0.466,-1.409,0.586,0
1,12,1,-3.415,-0.538,2.038,0.622,-0.701,-0.66,-0.418,0.781,1
0,3,0,-4.316,1.147,0.593,-0.314,-0.255,0.761,0.492,0.133,0
0,4,1,-2.555,1.421,-0.233,-0.078,0.771,-0.112,-0.707,0.165,0
1,13,1,-4.689,1.015,1.802,0.313,-0.663,0.106,-0.325,0.838,1
0,2,0,-1.384,-0.321,0.937,-0.289,0.463,1.096,-1.436,-0.701,1
0,3,0,-2.058,-0.61,0.696,0.072,0.626,1.303,-0.192,-0.538,1
0,3,0,-1.548,-0.4,0.244,-0.101,0.551,1.248,0.129,-0.456,1
1,11,0,-3.823,3.536,0.245,-0.442,0.73,0.538,-0.006,-0.64,0
0,5,1,-3.268,-0.079,0.763,1.043,0.892,-1.293,-1.033,0.199,1
1,14,1,-3.461,0.04,1.854,0.386,-1.003,-0.638,-1.04,1.051,1
1,10,0,-2.445,2.678,-0.743,0.076,-0.057,0.018,0.281,-0.72,0
1,10,0,-4.047,2.626,0.823,-0.266,0.049,0.882,0.359,-0.203,0
1,10,0,-4.052,0.35,1.734,0.127,0.512,-0.377,-0.358,-0.855,1
0,2,0,-1.215,-0.288,0.834,-0.379,0.503,1.337,-1.36,-0.682,1
0,7,1,-2.813,2.327,-0.184,-0.755,1.202,-0.558,-0.669,0.054,0
1,9,0,-4.074,4.187,0.052,-1.603,-0.061,0.981,0.249,-0.25,0
0,7,1,-2.813,2.327,-0.184,-0.755,1.202,-0.558,-0.669,0.054,0
0,1,0,-4.314,-0.106,1.192,0.687,0.158,-0.193,-1.342,-0.447,1
1,13,1,-4.763,1.305,1.548,0.308,-0.792,-0.124,-0.107,0.885,1
0,0,0,-4.238,2.437,1.158,-2.127,0.12,0.823,0.565,-0.293,0
0,7,1,-3.434,2.26,-0.122,-0.795,1.403,-0.507,-0.375,0.015,0
0,7,1,-4.497,4.5,-1.127,0.443,0.136,0.597,-1.087,-0.073,0
1,12,1,-3.012,2.252,0.389,-0.11,-0.328,0.321,-0.559,0.234,0
0,5,1,-2.898,2.421,-0.043,-1.164,0.69,0.218,-0.078,-0.876,0
0,7,1,-5.105,1.968,1.719,-0.443,-0.969,-0.173,0.551,0.176,1
1,9,0,-3.137,0.077,1.589,0.204,0.17,0.676,-1.033,-0.635,1
1,12,1,-3.699,-0.251,1.585,0.85,-0.867,-0.71,-0.19,0.567,1
1,11,0,-2.729,1.595,0.167,0.015,0.083,-0.038,0.166,-0.672,0
1,10,0,-2.969,3.128,-0.487,-1.371,0.66,0.676,0.469,-0.525,0
1,10,0,-4.052,0.35,1.734,0.127,0.512,-0.377,-0.358,-0.855,1
1,9,0,-3.055,0.088,1.562,0.186,0.054,0.639,-1.121,-0.757,1
0,4,1,-4.216,3.638,-0.023,-1.231,0.128,1.03,0.061,-0.179,0
0,6,1,-3.76,-0.32,1.273,1.751,0.23,-0.723,-0.501,0.315,1
1,11,0,-2.453,-0.32,1.04,0.174,0.158,0.59,-1.318,-0.587,1
0,6,1,-3.431,-0.5,1.173,1.59,0.162,-0.853,-0.364,0.084,1
0,7,1,-5.131,2.192,1.936,-0.591,-0.677,0.15,0.178,0.38,1
1,10,0,-4.047,2.626,0.823,-0.266,0.049,0.882,0.359,-0.203,0
0,7,1,-4.426,1.167,1.315,0.189,-0.124,-0.244,-0.423,0.684,0
0,4,1,-3.485,-0.86,1.501,0.578,-0.663,-0.602,-0.318,0.575,1
1,9,0,-2.785,2.792,0.225,-0.985,0.07,-0.071,-0.257,-0.135,0
1,9,0,-3.055,0.088,1.562,0.186,0.054,0.639,-1.121,-0.757,1
1,13,1,-4.689,1.015,1.802,0.313,-0.663,0.106,-0.325,0.838,1
0,7,1,-5.125,2.077,2.003,-0.734,-0.557,0.055,0.295,0.269,1
0,2,0,-4.376,2.216,1.32,-0.66,0.719,0.008,1.058,0.472,0
0,6,1,-2.601,2.735,-0.255,-1.67,0.202,1.01,-0.871,-0.461,0
1,12,1,-2.818,3.685,-0.558,0.025,0.688,-0.144,-0.93,0.282,0
1,10,0,-2.303,1.954,0.305,0.047,0.026,0.902,-0.522,-0.645,0
1,8,0,-2.484,0.559,1.951,-0.646,-1.106,0.036,0.24,1.291,0
0,1,0,-4.275,0.162,0.662,0.94,0.711,0.073,-0.827,-0.655,1
1,9,0,-3.137,0.077,1.589,0.204,0.17,0.676,-1.033,-0.635,1
0,5,1,-2.898,2.421,-0.043,-1.164,0.69,0.218,-0.078,-0.876,0
0,7,1,-3.001,2.263,-0.116,-0.922,1.286,-0.506,-0.566,-0.102,0
1,14,1,-3.98,2.459,0.023,0.237,-0.189,0.521,-0.773,-0.5,0
0,5,1,-2.685,1.971,0.033,-0.638,0.143,0.159,-0.218,-0.343,0
0,0,0,-2.946,1.649,0.788,-0.909,-0.562,0.902,-0.07,-0.842,0
0,2,0,-1.501,0.847,0.92,-0.488,-0.161,1.127,-0.613,-0.051,0
1,9,0,-4.753,3.421,0.656,-0.984,-0.652,0.546,0.123,-0.326,0
1,9,0,-3.055,0.088,1.562,0.186,0.054,0.639,-1.121,-0.757,1
0,6,1,-4.417,3.765,-0.853,0.041,0.885,0.533,-0.757,-0.789,0
1,11,0,-3.242,1.802,0.699,0.424,0.115,0.272,-0.205,-1.074,0
1,9,0,-3.0,0.042,1.529,0.187,0.104,0.759,-1.18,-0.634,1
1,13,1,-4.763,1.305,1.548,0.308,-0.792,-0.124,-0.107,0.885,1
0,0,0,-3.237,0.436,1.363,-0.251,-0.395,0.751,-0.774,-0.327,0
1,11,0,-2.941,0.71,0.902,0.635,0.466,0.01,-0.342,-0.588,0
1,10,0,-4.052,0.35,1.734,0.127,0.512,-0.377,-0.358,-0.855,1
1,9,0,-3.137,0.077,1.589,0.204,0.17,0.676,-1.033,-0.635,1
1,13,1,-4.689,1.015,1.802,0.313,-0.663,0.106,-0.325,0.838,1
1,8,0,-1.149,-0.904,0.739,-0.06,0.864,1.196,-0.3,-0.467,1
1,9,0,-1.993,1.725,0.556,-1.223,0.211,-0.04,-0.294,-0.548,0
0,6,1,-3.76,-0.32,1.273,1.751,0.23,-0.723,-0.501,0.315,1
0,3,0,-1.507,-0.457,0.256,-0.081,0.556,1.291,0.121,-0.456,1
0,0,0,-3.604,0.235,1.786,-0.153,-0.096,0.488,-0.524,-1.003,1
1,9,0,-3.137,0.077,1.589,0.204,0.17,0.676,-1.033,-0.635,1
0,4,1,-2.445,1.503,-0.46,-0.14,1.014,0.061,-0.599,0.175,0
0,3,0,-1.507,-0.457,0.256,-0.081,0.556,1.291,0.121,-0.456,1
1,13,1,-3.797,4.314,-0.476,0.044,0.129,-0.141,-0.646,-0.318,0
1,9,0,-3.0,0.042,1.529,0.187,0.104,0.759,-1.18,-0.634,1
1,14,1,-4.047,0.913,1.479,0.258,-1.117,-0.423,-0.336,0.982,1
1,10,0,-2.973,3.557,-0.719,-0.669,0.293,1.009,0.14,-1.098,0
0,7,1,-3.749,3.018,-0.452,-0.666,0.741,0.9,-1.613,0.128,0
0,7,1,-5.131,2.192,1.936,-0.591,-0.677,0.15,0.178,0.38,1
1,11,0,-2.855,1.587,0.202,0.165,0.207,-0.067,-0.013,-0.712,0
1,14,1,-4.047,0.913,1.479,0.258,-1.117,-0.423,-0.336,0.982,1
1,12,1,-3.705,-0.204,1.569,0.883,-0.94,-0.691,-0.162,0.598,1
0,1,0,-4.158,-0.342,1.09,0.56,0.395,-0.328,-1.52,-0.498,1
0,2,0,-0.941,0.539,0.314,-0.679,0.028,1.504,-0.632,0.111,0
0,0,0,-3.653,0.373,1.705,-0.222,-0.353,0.537,-0.797,-0.813,1
1,8,0,-3.038,2.475,0.508,-0.737,-0.358,0.706,0.6,-0.209,0
1,13,1,-4.689,1.015,1.802,0.313,-0.663,0.106,-0.325,0.838,1
0,0,0,-3.653,0.373,1.705,-0.222,-0.353,0.537,-0.797,-0.813,1
0,3,0,-4.066,1.05,0.458,-0.357,-0.129,0.848,0.509,0.317,0
1,10,0,-2.703,2.066,-0.63,-0.345,0.403,-0.032,0.247,-0.696,0
1,9,0,-4.827,3.391,0.599,-0.723,0.089,-0.214,0.518,-0.074,0
1,10,0,-3.676,-0.185,2.377,0.096,0.303,0.296,-0.358,-1.205,1
0,2,0,-1.417,-0.319,1.072,-0.221,0.43,0.923,-1.486,-0.698,1
0,0,0,-3.604,0.235,1.786,-0.153,-0.096,0.488,-0.524,-1.003,1
0,3,0,-2.058,-0.61,0.696,0.072,0.626,1.303,-0.192,-0.538,1
0,4,1,-3.693,-0.568,1.236,0.612,-0.804,-0.763,-0.346,0.788,1
0,2,0,-1.393,-0.305,1.1,-0.254,0.363,0.795,-1.521,-0.756,1
1,9,0,-3.0,0.042,1.529,0.187,0.104,0.759,-1.18,-0.634,1
0,0,0,-2.859,1.627,0.769,-0.948,-0.608,0.956,-0.204,-0.727,0
0,3,0,-1.507,-0.457,0.256,-0.081,0.556,1.291,0.121,-0.456,1
1,9,0,-3.0,0.042,1.529,0.187,0.104,0.759,-1.18,-0.634,1
1,12,1,-2.64,1.322,0.861,0.026,-0.425,0.083,-0.235,0.781,0
0,5,1,-2.497,1.692,0.02,-0.71,0.093,0.272,-0.06,-0.507,0
0,7,1,-4.902,4.49,-0.536,-0.164,0.842,-0.158,-0.906,0.358,0
0,7,1,-5.143,2.051,1.898,-0.555,-0.842,0.011,0.461,0.193,1
0,3,0,-1.45,0.199,-0.281,-0.372,0.369,0.855,0.303,-0.385,0
0,0,0,-3.653,0.373,1.705,-0.222,-0.353,0.537,-0.797,-0.813,1
0,6,1,-2.752,1.778,0.057,-0.009,0.121,0.05,-1.435,0.281,0
1,8,0,-1.222,0.491,0.004,-0.323,-0.148,0.773,0.387,-0.073,0
0,6,1,-5.158,2.488,-0.343,0.352,-0.05,0.817,-1.308,-0.249,0
0,1,0,-2.351,1.53,-0.075,-0.426,-0.197,0.033,0.848,-0.038,0
0,1,0,-4.314,-0.106,1.192,0.687,0.158,-0.193,-1.342,-0.447,1
1,11,0,-2.377,-0.266,1.09,0.24,0.107,0.702,-1.256,-0.62,1
1,13,1,-3.554,3.386,0.555,-0.072,0.237,-0.625,-1.067,-0.176,0
1,8,0,-1.53,0.029,0.054,-0.565,0.123,1.117,0.338,0.026,0
1,8,0,-1.093,-0.922,0.844,0.009,0.891,1.453,-0.089,-0.4,1
0,1,0,-4.161,2.937,0.336,-0.968,0.088,0.237,0.565,0.823,0
0,2,0,-2.308,2.023,1.493,-1.223,-0.481,1.403,-0.045,0.402,0
0,4,1,-3.249,1.042,1.408,0.023,-0.581,0.031,0.068,0.325,0
